weight_noise,noise_clipped_fraction,neuron_id,cell_type,observed,seed,teacher_rate_hz,student_rate_hz,fluctuation_r2
0.1,0.09830085059643924,1458,excitatory,1,44,0.8540372670807453,0.3338509316770186,0.36299026012420654
0.1,0.09830085059643924,1459,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1460,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1463,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1465,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1466,inhibitory,1,44,21.195652173913043,15.830745341614906,0.9087339043617249
0.1,0.09830085059643924,1467,inhibitory,1,44,10.093167701863353,6.319875776397515,0.6459994316101074
0.1,0.09830085059643924,1468,excitatory,1,44,0.07763975155279502,0.07763975155279502,0.9998511075973511
0.1,0.09830085059643924,1471,excitatory,1,44,1.5527950310559004,2.461180124223602,0.7615153789520264
0.1,0.09830085059643924,1472,excitatory,1,44,0.0,0.08928571428571427,
0.1,0.09830085059643924,1474,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1475,excitatory,1,44,0.15527950310559005,0.2135093167701863,0.702508807182312
0.1,0.09830085059643924,1476,inhibitory,1,44,26.630434782608695,19.549689440993788,0.7478779554367065
0.1,0.09830085059643924,1477,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1479,excitatory,1,44,45.807453416149066,41.680900621118006,0.9701119661331177
0.1,0.09830085059643924,1481,excitatory,1,44,4.3478260869565215,7.158385093167701,0.7288525104522705
0.1,0.09830085059643924,1482,excitatory,1,44,2.251552795031056,1.6925465838509315,0.9126636981964111
0.1,0.09830085059643924,1484,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1485,inhibitory,1,44,0.6987577639751552,0.23680124223602483,0.3007044792175293
0.1,0.09830085059643924,1486,inhibitory,1,44,24.22360248447205,20.671583850931675,0.9263488054275513
0.1,0.09830085059643924,1488,excitatory,1,44,15.13975155279503,19.274068322981364,0.8982593417167664
0.1,0.09830085059643924,1490,excitatory,1,44,1.0869565217391304,0.9627329192546583,0.8446248173713684
0.1,0.09830085059643924,1494,excitatory,1,44,13.354037267080745,12.251552795031055,0.9495810270309448
0.1,0.09830085059643924,1495,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1498,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1499,excitatory,1,44,7.608695652173912,9.126552795031055,0.9239250421524048
0.1,0.09830085059643924,1501,inhibitory,1,44,20.186335403726705,16.975931677018632,0.9540442228317261
0.1,0.09830085059643924,1502,excitatory,1,44,5.046583850931676,5.368788819875776,0.9619619846343994
0.1,0.09830085059643924,1503,excitatory,1,44,0.07763975155279502,0.2135093167701863,-0.6505680084228516
0.1,0.09830085059643924,1505,excitatory,1,44,0.3105590062111801,0.3881987577639751,0.947715699672699
0.1,0.09830085059643924,1509,excitatory,1,44,0.3881987577639751,0.23291925465838506,0.8227605819702148
0.1,0.09830085059643924,1511,excitatory,1,44,0.0,0.06211180124223602,
0.1,0.09830085059643924,1514,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1517,excitatory,1,44,0.15527950310559005,0.0,-0.02821362018585205
0.1,0.09830085059643924,1520,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1521,excitatory,1,44,1.7857142857142856,1.3198757763975155,0.8733184933662415
0.1,0.09830085059643924,1524,inhibitory,1,44,14.130434782608695,12.569875776397515,0.8897882103919983
0.1,0.09830085059643924,1525,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1527,excitatory,1,44,0.15527950310559005,0.36102484472049684,-0.2171574831008911
0.1,0.09830085059643924,1528,excitatory,1,44,1.3198757763975155,1.8128881987577639,0.6930466890335083
0.1,0.09830085059643924,1529,excitatory,1,44,0.07763975155279502,0.0,-0.013609051704406738
0.1,0.09830085059643924,1530,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1532,inhibitory,1,44,61.64596273291925,58.47826086956521,0.9813476204872131
0.1,0.09830085059643924,1533,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1538,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1540,excitatory,1,44,0.07763975155279502,0.12034161490683229,0.7067645788192749
0.1,0.09830085059643924,1542,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1543,excitatory,1,44,2.329192546583851,3.982919254658385,0.15780264139175415
0.1,0.09830085059643924,1547,excitatory,1,44,10.636645962732919,10.45031055900621,0.9345076084136963
0.1,0.09830085059643924,1548,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1550,excitatory,1,44,13.819875776397515,10.659937888198757,0.9211370944976807
0.1,0.09830085059643924,1552,inhibitory,1,44,5.2018633540372665,4.483695652173913,0.885312557220459
0.1,0.09830085059643924,1555,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1556,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1557,inhibitory,1,44,30.667701863354036,27.538819875776394,0.9448162913322449
0.1,0.09830085059643924,1559,excitatory,1,44,7.298136645962733,6.525621118012422,0.9015791416168213
0.1,0.09830085059643924,1561,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1563,excitatory,1,44,0.7763975155279502,0.6288819875776397,0.6621131896972656
0.1,0.09830085059643924,1564,excitatory,1,44,1.4751552795031055,1.5217391304347825,0.8368808031082153
0.1,0.09830085059643924,1567,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1569,excitatory,1,44,0.3881987577639751,0.28338509316770183,0.5916920900344849
0.1,0.09830085059643924,1570,excitatory,1,44,0.8540372670807453,0.9860248447204968,0.7578960657119751
0.1,0.09830085059643924,1571,excitatory,1,44,7.220496894409937,11.642080745341614,0.47654253244400024
0.1,0.09830085059643924,1572,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1577,excitatory,1,44,0.15527950310559005,0.14751552795031053,-0.15302395820617676
0.1,0.09830085059643924,1578,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1579,excitatory,1,44,4.658385093167702,3.2647515527950306,0.46314865350723267
0.1,0.09830085059643924,1580,excitatory,1,44,0.0,0.05434782608695652,
0.1,0.09830085059643924,1582,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1585,excitatory,1,44,0.5434782608695652,0.5434782608695652,0.9968926310539246
0.1,0.09830085059643924,1586,inhibitory,1,44,0.6987577639751552,0.22903726708074532,0.29755520820617676
0.1,0.09830085059643924,1587,excitatory,1,44,0.7763975155279502,0.39208074534161486,0.54109787940979
0.1,0.09830085059643924,1589,excitatory,1,44,42.701863354037265,55.939440993788814,0.7843469381332397
0.1,0.09830085059643924,1590,inhibitory,1,44,0.5434782608695652,0.003881987577639751,-0.02572321891784668
0.1,0.09830085059643924,1591,excitatory,1,44,0.3881987577639751,0.3998447204968944,0.4866963028907776
0.1,0.09830085059643924,1592,excitatory,1,44,4.968944099378882,6.537267080745341,0.6631225347518921
0.1,0.09830085059643924,1594,inhibitory,1,44,10.714285714285714,8.579192546583851,0.791136622428894
0.1,0.09830085059643924,1595,excitatory,1,44,0.2329192546583851,0.03881987577639751,0.2718466520309448
0.1,0.09830085059643924,1596,excitatory,1,44,0.9316770186335404,0.37267080745341613,0.604866623878479
0.1,0.09830085059643924,1597,excitatory,1,44,1.7080745341614907,2.1583850931677016,0.7804356813430786
0.1,0.09830085059643924,1600,excitatory,1,44,12.888198757763975,13.016304347826086,0.8521631360054016
0.1,0.09830085059643924,1603,excitatory,1,44,0.2329192546583851,0.3687888198757764,0.5192095637321472
0.1,0.09830085059643924,1604,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1613,excitatory,1,44,2.872670807453416,3.354037267080745,0.9291670322418213
0.1,0.09830085059643924,1614,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1615,excitatory,1,44,13.74223602484472,15.881211180124222,0.9544124007225037
0.1,0.09830085059643924,1617,inhibitory,1,44,18.40062111801242,15.058229813664594,0.9593719840049744
0.1,0.09830085059643924,1623,inhibitory,1,44,0.4658385093167702,0.2523291925465838,0.6492804884910583
0.1,0.09830085059643924,1625,excitatory,1,44,0.2329192546583851,0.3027950310559006,0.8575104475021362
0.1,0.09830085059643924,1626,excitatory,1,44,0.07763975155279502,0.05434782608695652,0.10013383626937866
0.1,0.09830085059643924,1628,excitatory,1,44,2.251552795031056,2.872670807453416,0.7132012248039246
0.1,0.09830085059643924,1629,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1633,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1634,inhibitory,1,44,2.4068322981366457,1.4440993788819874,0.7526180744171143
0.1,0.09830085059643924,1635,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1636,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1637,excitatory,1,44,0.7763975155279502,1.2267080745341614,0.5849575996398926
0.1,0.09830085059643924,1638,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1643,inhibitory,1,44,10.248447204968944,10.333850931677018,0.7884220480918884
0.1,0.09830085059643924,1644,inhibitory,1,44,2.1739130434782608,1.7663043478260867,0.950924813747406
0.1,0.09830085059643924,1647,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1651,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1655,inhibitory,1,44,30.512422360248447,29.588509316770185,0.9834262132644653
0.1,0.09830085059643924,1657,inhibitory,1,44,0.4658385093167702,0.32220496894409933,0.9006474018096924
0.1,0.09830085059643924,1659,excitatory,1,44,0.3105590062111801,0.764751552795031,-0.4341470003128052
0.1,0.09830085059643924,1660,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1662,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1666,inhibitory,1,44,0.07763975155279502,0.058229813664596265,0.8573261499404907
0.1,0.09830085059643924,1667,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1668,excitatory,1,44,0.6987577639751552,0.9743788819875776,0.9326381683349609
0.1,0.09830085059643924,1670,inhibitory,1,44,31.366459627329192,24.48757763975155,0.9216381311416626
0.1,0.09830085059643924,1671,excitatory,1,44,0.3105590062111801,0.3105590062111801,0.9943835735321045
0.1,0.09830085059643924,1673,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1675,excitatory,1,44,2.562111801242236,2.6281055900621118,0.8649951815605164
0.1,0.09830085059643924,1677,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1680,inhibitory,1,44,2.251552795031056,1.6770186335403725,0.732987642288208
0.1,0.09830085059643924,1681,excitatory,1,44,0.07763975155279502,0.0,-0.013921499252319336
0.1,0.09830085059643924,1685,excitatory,1,44,0.15527950310559005,0.12034161490683229,0.9486232995986938
0.1,0.09830085059643924,1686,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1687,inhibitory,1,44,26.397515527950308,23.947981366459626,0.8064718246459961
0.1,0.09830085059643924,1688,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1691,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1692,excitatory,1,44,2.4068322981366457,2.5465838509316767,0.8563487529754639
0.1,0.09830085059643924,1695,inhibitory,1,44,1.4751552795031055,0.43478260869565216,0.5584871768951416
0.1,0.09830085059643924,1697,excitatory,1,44,1.6304347826086956,2.65139751552795,0.5758491158485413
0.1,0.09830085059643924,1706,excitatory,1,44,4.813664596273291,6.521739130434782,0.5660532712936401
0.1,0.09830085059643924,1707,excitatory,1,44,6.6770186335403725,2.4417701863354035,0.49289190769195557
0.1,0.09830085059643924,1708,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1709,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1711,excitatory,1,44,2.4068322981366457,2.562111801242236,0.9549715518951416
0.1,0.09830085059643924,1712,excitatory,1,44,0.5434782608695652,0.08928571428571427,0.2446572184562683
0.1,0.09830085059643924,1715,excitatory,1,44,5.512422360248447,2.2399068322981366,0.5564699172973633
0.1,0.09830085059643924,1718,inhibitory,1,44,1.3198757763975155,0.5590062111801242,0.6725826859474182
0.1,0.09830085059643924,1722,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1724,excitatory,1,44,0.2329192546583851,0.15527950310559005,0.7754327654838562
0.1,0.09830085059643924,1725,excitatory,1,44,0.6211180124223602,0.640527950310559,0.8733788728713989
0.1,0.09830085059643924,1727,excitatory,1,44,0.0,0.10869565217391304,
0.1,0.09830085059643924,1728,excitatory,1,44,3.105590062111801,3.602484472049689,0.8965364694595337
0.1,0.09830085059643924,1730,excitatory,1,44,0.07763975155279502,0.019409937888198756,0.40296298265457153
0.1,0.09830085059643924,1731,excitatory,1,44,0.15527950310559005,0.23680124223602483,0.4875199794769287
0.1,0.09830085059643924,1732,inhibitory,1,44,45.807453416149066,41.97981366459627,0.8771311044692993
0.1,0.09830085059643924,1733,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1739,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1740,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1742,inhibitory,1,44,1.1645962732919255,0.8773291925465838,0.8428831100463867
0.1,0.09830085059643924,1744,excitatory,1,44,0.07763975155279502,0.046583850931677016,0.6705036759376526
0.1,0.09830085059643924,1745,inhibitory,1,44,125.31055900621118,116.03260869565216,0.9808360934257507
0.1,0.09830085059643924,1746,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1747,excitatory,1,44,32.065217391304344,38.28027950310559,0.832373857498169
0.1,0.09830085059643924,1754,excitatory,1,44,0.0,0.14751552795031053,
0.1,0.09830085059643924,1757,excitatory,1,44,1.0869565217391304,1.3936335403726707,0.7720516920089722
0.1,0.09830085059643924,1758,excitatory,1,44,0.3105590062111801,0.15527950310559005,0.6466695070266724
0.1,0.09830085059643924,1761,excitatory,1,44,0.07763975155279502,0.03493788819875776,0.6911134719848633
0.1,0.09830085059643924,1762,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1764,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1766,excitatory,1,44,4.425465838509316,5.419254658385093,0.8118869066238403
0.1,0.09830085059643924,1767,inhibitory,1,44,0.2329192546583851,0.18245341614906832,0.7946054935455322
0.1,0.09830085059643924,1768,excitatory,1,44,0.0,0.07763975155279502,
0.1,0.09830085059643924,1769,excitatory,1,44,1.7857142857142856,1.9875776397515525,0.8855104446411133
0.1,0.09830085059643924,1770,inhibitory,1,44,4.736024844720497,2.34083850931677,0.7227230072021484
0.1,0.09830085059643924,1774,inhibitory,1,44,5.667701863354037,7.690217391304347,0.7086114883422852
0.1,0.09830085059643924,1775,excitatory,1,44,1.5527950310559004,0.5978260869565217,0.5891706347465515
0.1,0.09830085059643924,1776,excitatory,1,44,0.6987577639751552,0.8501552795031055,0.8031559586524963
0.1,0.09830085059643924,1781,excitatory,1,44,10.9472049689441,11.315993788819874,0.8584431409835815
0.1,0.09830085059643924,1783,excitatory,1,44,0.0,0.003881987577639751,
0.1,0.09830085059643924,1786,excitatory,1,44,0.9316770186335404,1.106366459627329,0.7366749048233032
0.1,0.09830085059643924,1788,excitatory,1,44,0.9316770186335404,0.764751552795031,0.7571418285369873
0.1,0.09830085059643924,1789,excitatory,1,44,0.3881987577639751,0.5667701863354037,0.6308649182319641
0.1,0.09830085059643924,1790,excitatory,1,44,32.065217391304344,31.05590062111801,0.9657244086265564
0.1,0.09830085059643924,1791,excitatory,1,44,0.0,0.007763975155279502,
0.1,0.09830085059643924,1794,excitatory,1,44,0.4658385093167702,0.36490683229813664,0.8917097449302673
0.1,0.09830085059643924,1796,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1798,excitatory,1,44,19.642857142857142,16.634316770186334,0.8063766360282898
0.1,0.09830085059643924,1800,excitatory,1,44,4.037267080745341,10.182453416149068,-0.9379348754882812
0.1,0.09830085059643924,1803,excitatory,1,44,0.0,0.03881987577639751,
0.1,0.09830085059643924,1805,inhibitory,1,44,12.18944099378882,8.466614906832298,0.8228816390037537
0.1,0.09830085059643924,1808,excitatory,1,44,18.322981366459626,15.271739130434781,0.9258404970169067
0.1,0.09830085059643924,1810,excitatory,1,44,0.5434782608695652,0.6715838509316769,0.7479689717292786
0.1,0.09830085059643924,1811,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1812,excitatory,1,44,10.791925465838508,6.327639751552795,0.7116734981536865
0.1,0.09830085059643924,1813,inhibitory,1,44,14.440993788819874,10.279503105590061,0.8818038702011108
0.1,0.09830085059643924,1815,excitatory,1,44,1.2422360248447204,0.7375776397515528,0.6191843748092651
0.1,0.09830085059643924,1816,excitatory,1,44,3.183229813664596,2.1661490683229814,0.7726356983184814
0.1,0.09830085059643924,1820,excitatory,1,44,0.8540372670807453,0.8346273291925466,0.7803555727005005
0.1,0.09830085059643924,1821,inhibitory,1,44,1.0869565217391304,0.2717391304347826,0.27298617362976074
0.1,0.09830085059643924,1822,inhibitory,1,44,3.7267080745341614,1.8982919254658384,0.5867025852203369
0.1,0.09830085059643924,1823,inhibitory,1,44,4.192546583850931,1.777950310559006,0.6526228785514832
0.1,0.09830085059643924,1827,excitatory,1,44,3.6490683229813663,4.8602484472049685,0.8508663177490234
0.1,0.09830085059643924,1832,inhibitory,1,44,15.6055900621118,11.22670807453416,0.8276852965354919
0.1,0.09830085059643924,1833,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1834,excitatory,1,44,0.15527950310559005,0.15527950310559005,0.9990327954292297
0.1,0.09830085059643924,1836,inhibitory,1,44,3.493788819875776,3.11723602484472,0.9835718870162964
0.1,0.09830085059643924,1837,excitatory,1,44,5.900621118012422,6.537267080745341,0.9067428112030029
0.1,0.09830085059643924,1840,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1841,excitatory,1,44,9.70496894409938,6.917701863354036,0.8300665020942688
0.1,0.09830085059643924,1842,excitatory,1,44,0.5434782608695652,0.24844720496894407,0.6707037687301636
0.1,0.09830085059643924,1844,inhibitory,1,44,0.0,0.0,
0.1,0.09830085059643924,1845,excitatory,1,44,0.3105590062111801,0.5434782608695652,0.5876142978668213
0.1,0.09830085059643924,1849,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1852,excitatory,1,44,4.503105590062112,3.602484472049689,0.9266135692596436
0.1,0.09830085059643924,1853,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1854,excitatory,1,44,0.07763975155279502,0.003881987577639751,0.08494055271148682
0.1,0.09830085059643924,1855,excitatory,1,44,1.0093167701863353,0.888975155279503,0.3900755047798157
0.1,0.09830085059643924,1856,excitatory,1,44,0.6987577639751552,0.6599378881987578,0.7408367395401001
0.1,0.09830085059643924,1857,excitatory,1,44,1.2422360248447204,2.8649068322981366,0.21147358417510986
0.1,0.09830085059643924,1859,inhibitory,1,44,10.481366459627328,14.231366459627328,0.8446998000144958
0.1,0.09830085059643924,1860,inhibitory,1,44,0.0,0.0,
0.1,0.09830085059643924,1861,excitatory,1,44,1.0093167701863353,1.1296583850931676,0.9165005683898926
0.1,0.09830085059643924,1862,excitatory,1,44,0.07763975155279502,0.06599378881987578,0.8071301579475403
0.1,0.09830085059643924,1864,excitatory,1,44,13.975155279503104,14.243012422360247,0.9922383427619934
0.1,0.09830085059643924,1865,inhibitory,1,44,9.394409937888199,6.653726708074534,0.8251006603240967
0.1,0.09830085059643924,1866,excitatory,1,44,0.4658385093167702,0.1669254658385093,0.017902672290802002
0.1,0.09830085059643924,1869,excitatory,1,44,0.07763975155279502,0.08152173913043477,0.9855508804321289
0.1,0.09830085059643924,1872,inhibitory,1,44,19.487577639751553,15.617236024844718,0.8600955605506897
0.1,0.09830085059643924,1875,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1878,excitatory,1,44,0.0,0.29503105590062106,
0.1,0.09830085059643924,1879,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1881,excitatory,1,44,41.45962732919254,37.868788819875775,0.9024185538291931
0.1,0.09830085059643924,1882,excitatory,1,44,1.0093167701863353,1.4906832298136645,0.6702332496643066
0.1,0.09830085059643924,1885,excitatory,1,44,7.763975155279502,4.375,0.8028447031974792
0.1,0.09830085059643924,1890,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1891,excitatory,1,44,13.354037267080745,12.193322981366459,0.9507633447647095
0.1,0.09830085059643924,1894,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1895,excitatory,1,44,0.3105590062111801,0.3338509316770186,0.11603152751922607
0.1,0.09830085059643924,1898,excitatory,1,44,3.7267080745341614,3.963509316770186,0.9053722023963928
0.1,0.09830085059643924,1899,excitatory,1,44,1.9409937888198756,2.4456521739130435,0.7711465358734131
0.1,0.09830085059643924,1901,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1902,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1903,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1905,excitatory,1,44,0.07763975155279502,0.1669254658385093,-0.27723801136016846
0.1,0.09830085059643924,1906,excitatory,1,44,0.15527950310559005,0.003881987577639751,-0.029319167137145996
0.1,0.09830085059643924,1907,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1910,excitatory,1,44,0.07763975155279502,0.12034161490683229,0.8147497177124023
0.1,0.09830085059643924,1912,excitatory,1,44,3.105590062111801,3.870341614906832,0.7215883731842041
0.1,0.09830085059643924,1913,excitatory,1,44,0.2329192546583851,0.3105590062111801,0.7126004695892334
0.1,0.09830085059643924,1914,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1917,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1918,excitatory,1,44,1.9409937888198756,2.6746894409937885,0.7520202994346619
0.1,0.09830085059643924,1919,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1920,excitatory,1,44,3.493788819875776,2.981366459627329,0.8896562457084656
0.1,0.09830085059643924,1922,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1924,excitatory,1,44,0.15527950310559005,0.4153726708074534,-0.026319265365600586
0.1,0.09830085059643924,1926,excitatory,1,44,0.3881987577639751,0.5085403726708074,0.8707089424133301
0.1,0.09830085059643924,1928,excitatory,1,44,27.48447204968944,29.118788819875775,0.9803845286369324
0.1,0.09830085059643924,1929,excitatory,1,44,1.2422360248447204,1.4246894409937887,0.8496603965759277
0.1,0.09830085059643924,1930,excitatory,1,44,1.7857142857142856,2.3951863354037264,0.7262817621231079
0.1,0.09830085059643924,1934,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1935,excitatory,1,44,1.3198757763975155,1.2072981366459625,0.4816846251487732
0.1,0.09830085059643924,1936,inhibitory,1,44,1.0869565217391304,0.8773291925465838,0.8849899172782898
0.1,0.09830085059643924,1937,excitatory,1,44,2.4068322981366457,2.0613354037267078,0.9196695685386658
0.1,0.09830085059643924,1939,inhibitory,1,44,0.6987577639751552,0.23680124223602483,0.6625903844833374
0.1,0.09830085059643924,1940,excitatory,1,44,4.736024844720497,4.770962732919254,-0.22833657264709473
0.1,0.09830085059643924,1943,excitatory,1,44,5.978260869565217,8.660714285714285,0.8160045742988586
0.1,0.09830085059643924,1945,excitatory,1,44,8.074534161490682,9.456521739130434,0.8893821835517883
0.1,0.09830085059643924,1946,inhibitory,1,44,0.15527950310559005,0.16304347826086954,0.9973638653755188
0.1,0.09830085059643924,1948,inhibitory,1,44,6.6770186335403725,6.09472049689441,0.9433889389038086
0.1,0.09830085059643924,1949,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1953,excitatory,1,44,2.562111801242236,2.5349378881987574,0.8468986749649048
0.1,0.09830085059643924,1954,excitatory,1,44,0.4658385093167702,0.3881987577639751,0.9346266388893127
0.1,0.09830085059643924,1958,excitatory,1,44,26.940993788819874,22.27096273291925,0.8534383177757263
0.1,0.09830085059643924,1961,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1964,excitatory,1,44,0.3881987577639751,0.23291925465838506,0.7906227111816406
0.1,0.09830085059643924,1966,inhibitory,1,44,63.35403726708074,54.813664596273284,0.8135636448860168
0.1,0.09830085059643924,1967,excitatory,1,44,0.07763975155279502,0.10481366459627328,0.8671956062316895
0.1,0.09830085059643924,1968,inhibitory,1,44,1.0093167701863353,0.6327639751552795,0.7354749441146851
0.1,0.09830085059643924,1969,excitatory,1,44,1.0869565217391304,0.6211180124223602,0.7034882307052612
0.1,0.09830085059643924,1971,excitatory,1,44,3.881987577639751,4.751552795031055,0.7401825785636902
0.1,0.09830085059643924,1972,excitatory,1,44,0.4658385093167702,0.28338509316770183,0.8471364378929138
0.1,0.09830085059643924,1973,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1974,excitatory,1,44,1.0869565217391304,0.3183229813664596,0.11174482107162476
0.1,0.09830085059643924,1975,excitatory,1,44,0.2329192546583851,0.20186335403726707,0.9270969033241272
0.1,0.09830085059643924,1976,inhibitory,1,44,1.1645962732919255,0.7298136645962733,0.8432012796401978
0.1,0.09830085059643924,1977,inhibitory,1,44,3.881987577639751,2.6746894409937885,0.8896746039390564
0.1,0.09830085059643924,1979,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1980,excitatory,1,44,0.2329192546583851,0.16304347826086954,0.7127985954284668
0.1,0.09830085059643924,1985,inhibitory,1,44,0.3881987577639751,0.22515527950310557,0.5165346264839172
0.1,0.09830085059643924,1987,inhibitory,1,44,10.559006211180124,6.215062111801242,0.8102093935012817
0.1,0.09830085059643924,1988,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1990,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,1996,excitatory,1,44,2.562111801242236,2.4883540372670807,0.9693865776062012
0.1,0.09830085059643924,1997,excitatory,1,44,6.366459627329192,4.895186335403726,0.8762614130973816
0.1,0.09830085059643924,1998,excitatory,1,44,0.6987577639751552,0.5978260869565217,0.8967525362968445
0.1,0.09830085059643924,1999,excitatory,1,44,0.6987577639751552,1.265527950310559,0.6554027795791626
0.1,0.09830085059643924,2003,excitatory,1,44,89.0527950310559,115.94332298136645,0.6137861013412476
0.1,0.09830085059643924,2006,excitatory,1,44,0.15527950310559005,0.4153726708074534,-1.250286340713501
0.1,0.09830085059643924,2007,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,2009,excitatory,1,44,2.639751552795031,1.7663043478260867,0.8690797090530396
0.1,0.09830085059643924,2014,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,2015,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,2017,excitatory,1,44,82.06521739130434,82.17003105590061,0.9592528343200684
0.1,0.09830085059643924,2019,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,2024,inhibitory,1,44,0.0,0.019409937888198756,
0.1,0.09830085059643924,2026,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,2027,inhibitory,1,44,4.3478260869565215,0.6715838509316769,0.1784745454788208
0.1,0.09830085059643924,2030,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,2031,excitatory,1,44,0.07763975155279502,0.07375776397515527,0.9973608255386353
0.1,0.09830085059643924,2032,excitatory,1,44,2.1739130434782608,2.930900621118012,0.6140115261077881
0.1,0.09830085059643924,2035,inhibitory,1,44,0.7763975155279502,1.420807453416149,0.24381613731384277
0.1,0.09830085059643924,2036,excitatory,1,44,0.0,0.0,
0.1,0.09830085059643924,2037,excitatory,1,44,2.950310559006211,4.433229813664596,0.5983357429504395
0.1,0.09830085059643924,2040,excitatory,1,44,0.3105590062111801,0.5163043478260869,0.43577659130096436
0.1,0.09830085059643924,2041,excitatory,1,44,0.0,0.0,
