component,eigenvalue,variance_fraction,cumulative_fraction
2183,3.679689878866583e-06,2.527200357920479e-06,0.9988393035297698
2184,3.6722840902277757e-06,2.5221140837194472e-06,0.9988418256438535
2185,3.668515165217896e-06,2.5195255969318386e-06,0.9988443451694504
2186,3.6599163982085246e-06,2.5136199886389864e-06,0.998846858789439
2187,3.6567191928855037e-06,2.5114241572774665e-06,0.9988493702135963
2188,3.6472907248558802e-06,2.50494871272548e-06,0.998851875162309
2189,3.635013954501334e-06,2.4965170623811653e-06,0.9988543716793714
2190,3.6309854893530724e-06,2.493750324177756e-06,0.9988568654296955
2191,3.62873376858014e-06,2.492203848868526e-06,0.9988593576335444
2192,3.6218135159330807e-06,2.4874510393812396e-06,0.9988618450845838
2193,3.6162499031305245e-06,2.4836299662123557e-06,0.99886432871455
2194,3.6106392009873674e-06,2.4797765522206475e-06,0.9988668084911022
2195,3.6019546952728383e-06,2.4738120588332643e-06,0.9988692823031611
2196,3.5989514241970132e-06,2.4717494209513744e-06,0.998871754052582
2197,3.585330049731391e-06,2.4623943003955377e-06,0.9988742164468823
2198,3.5843346268067847e-06,2.461710646812176e-06,0.9988766781575291
2199,3.571064214132521e-06,2.4525965657987827e-06,0.998879130754095
2200,3.564571675046489e-06,2.4481375087471906e-06,0.9988815788916037
2201,3.56026757750347e-06,2.4451814670128822e-06,0.9988840240730706
2202,3.556640800378797e-06,2.442690606981386e-06,0.9988864667636776
2203,3.5493703665424265e-06,2.437697294066882e-06,0.9988889044609717
2204,3.5463614374251464e-06,2.435630770258498e-06,0.998891340091742
2205,3.5353766588774447e-06,2.4280864561474457e-06,0.9988937681781981
2206,3.5323549304513077e-06,2.4260111418107865e-06,0.99889619418934
2207,3.5288588570279647e-06,2.4236100487030407e-06,0.9988986177993886
2208,3.5151184546943496e-06,2.414173180151993e-06,0.9989010319725687
2209,3.5092511782061764e-06,2.4101435516427838e-06,0.9989034421161204
2210,3.503069222397071e-06,2.4058978022868e-06,0.9989058480139227
2211,3.4961213063947236e-06,2.401125993687173e-06,0.9989082491399164
2212,3.493070049192292e-06,2.399030399072426e-06,0.9989106481703155
2213,3.4860246353179163e-06,2.394191629216499e-06,0.9989130423619447
2214,3.480201752470664e-06,2.3901924901313766e-06,0.9989154325544348
2215,3.468976580007175e-06,2.3824830741747834e-06,0.998917815037509
2216,3.4652496444688107e-06,2.3799234256346725e-06,0.9989201949609346
2217,3.454360007019937e-06,2.372444454154909e-06,0.9989225674053888
2218,3.4506082180362716e-06,2.369867736340504e-06,0.9989249372731251
2219,3.4400752062058417e-06,2.3626336943032324e-06,0.9989272999068195
2220,3.4340422932388714e-06,2.358490307139821e-06,0.9989296583971267
2221,3.4249885544688577e-06,2.3522722255586786e-06,0.9989320106693522
2222,3.4234023658598804e-06,2.3511828358132657e-06,0.998934361852188
2223,3.4171913102552327e-06,2.3469171008019324e-06,0.9989367087692888
2224,3.410271700762218e-06,2.3421647330309824e-06,0.9989390509340218
2225,3.4062147798343144e-06,2.339378451480481e-06,0.9989413903124733
2226,3.3938558159445495e-06,2.330890350854088e-06,0.9989437212028242
2227,3.3912782827190533e-06,2.329120108495503e-06,0.9989460503229326
2228,3.384149074174664e-06,2.3242237887027545e-06,0.9989483745467213
2229,3.375436224264375e-06,2.3182398286037657e-06,0.9989506927865499
2230,3.3677278020379354e-06,2.312945706530723e-06,0.9989530057322564
2231,3.3603348004511952e-06,2.3078682144400383e-06,0.9989553136004709
2232,3.3593664475175705e-06,2.3072031524481284e-06,0.9989576208036233
2233,3.354078110671054e-06,2.3035711380090645e-06,0.9989599243747613
2234,3.3458859140375565e-06,2.2979447610735425e-06,0.9989622223195224
2235,3.3375290444433037e-06,2.29220528722522e-06,0.9989645145248096
2236,3.3287173285896753e-06,2.2861534262825143e-06,0.9989668006782358
2237,3.316637378340542e-06,2.2778569514169e-06,0.9989690785351872
2238,3.3131200906580674e-06,2.2754412884173875e-06,0.9989713539764756
2239,3.308319628173044e-06,2.2721443446776418e-06,0.9989736261208203
2240,3.3056869934226734e-06,2.2703362587512646e-06,0.9989758964570791
2241,3.2964887309085226e-06,2.2640189186809735e-06,0.9989781604759977
2242,3.2917411772597473e-06,2.260758312576818e-06,0.9989804212343103
2243,3.288036354343485e-06,2.258213850921562e-06,0.9989826794481612
2244,3.2820805271969534e-06,2.2541234060765025e-06,0.9989849335715673
2245,3.273892687165822e-06,2.248500021242875e-06,0.9989871820715885
2246,3.2608152743429335e-06,2.2395184919687674e-06,0.9989894215900805
2247,3.24944068774333e-06,2.231706458815971e-06,0.9989916532965394
2248,3.247937569518503e-06,2.230674121569945e-06,0.9989938839706609
2249,3.2447473178951813e-06,2.2284830659892504e-06,0.9989961124537269
2250,3.2424886614359743e-06,2.2269318272707623e-06,0.9989983393855542
2251,3.2330429208642655e-06,2.220444519986867e-06,0.9990005598300742
2252,3.2227229343508945e-06,2.2133567831207487e-06,0.9990027731868573
2253,3.2138814226610067e-06,2.207284458483944e-06,0.9990049804713157
2254,3.2128253452703745e-06,2.20655914758888e-06,0.9990071870304633
2255,3.2056492284246283e-06,2.2016306113105362e-06,0.9990093886610746
2256,3.2024797397903026e-06,2.1994538156905857e-06,0.9990115881148903
2257,3.194219313910655e-06,2.1937805791062976e-06,0.9990137818954694
2258,3.1834134666088225e-06,2.186359154456991e-06,0.9990159682546239
2259,3.1809494685008533e-06,2.1846668876884953e-06,0.9990181529215116
2260,3.1780146434192904e-06,2.182651258317347e-06,0.9990203355727699
2261,3.172616313784841e-06,2.178943701149906e-06,0.9990225145164711
2262,3.166989435480825e-06,2.1750791774177417e-06,0.9990246895956485
2263,3.166369413802402e-06,2.1746533483236575e-06,0.9990268642489968
2264,3.1479046674255693e-06,2.161971813958371e-06,0.9990290262208107
2265,3.143975662149623e-06,2.1592733845073814e-06,0.9990311854941952
2266,3.1341263916825086e-06,2.152508934059341e-06,0.9990333380031293
2267,3.1317103675787366e-06,2.1508496156980673e-06,0.9990354888527451
2268,3.1260322780797653e-06,2.146949920265439e-06,0.9990376358026654
2269,3.116375221373189e-06,2.140317481671773e-06,0.999039776120147
2270,3.1094820465895e-06,2.135583269182672e-06,0.9990419117034163
2271,3.104282858067199e-06,2.1320124815546392e-06,0.9990440437158978
2272,3.095910929400661e-06,2.12626266517906e-06,0.999046169978563
2273,3.0899084205578236e-06,2.1221401594800983e-06,0.9990482921187225
2274,3.080053183223975e-06,2.1153716110052564e-06,0.9990504074903335
2275,3.0742187446977272e-06,2.1113645355132478e-06,0.999052518854869
2276,3.0708199139314788e-06,2.109030228380925e-06,0.9990546278850974
2277,3.0618768493382796e-06,2.1028881575040714e-06,0.9990567307732549
2278,3.0544567994551627e-06,2.0977920887217273e-06,0.9990588285653436
2279,3.049807365821906e-06,2.094598871160221e-06,0.9990609231642147
2280,3.041498141146507e-06,2.0888921197042587e-06,0.9990630120563344
2281,3.0374017578285243e-06,2.0860787354984754e-06,0.9990650981350699
2282,3.032337612588476e-06,2.08260069520581e-06,0.9990671807357652
2283,3.0221991683207362e-06,2.0756376410285155e-06,0.9990692563734062
2284,3.018340323354949e-06,2.0729873974754635e-06,0.9990713293608037
2285,3.0146242685775154e-06,2.0704352218104656e-06,0.9990733997960255
2286,3.0095159410091482e-06,2.0669268372225968e-06,0.9990754667228627
2287,3.0064990180703245e-06,2.064854823280715e-06,0.999077531577686
2288,2.9978210750605085e-06,2.058894837139933e-06,0.9990795904725231
2289,2.994493925184098e-06,2.05660976023527e-06,0.9990816470822834
2290,2.993685008309926e-06,2.0560541984675035e-06,0.9990837031364819
2291,2.980121120365756e-06,2.046738559488205e-06,0.9990857498750414
2292,2.9770900529252918e-06,2.0446568311435377e-06,0.9990877945318726
2293,2.96774877937125e-06,2.0382412715049957e-06,0.9990898327731441
2294,2.9639604494300364e-06,2.0356394574667146e-06,0.9990918684126016
2295,2.9596344938661772e-06,2.032668403706961e-06,0.9990939010810053
2296,2.956717343206574e-06,2.0306649130776564e-06,0.9990959317459184
2297,2.9465928329038482e-06,2.023711428707202e-06,0.999097955457347
2298,2.938223451264029e-06,2.017963361622201e-06,0.9990999734207087
2299,2.934218170922178e-06,2.0152125466767266e-06,0.9991019886332554
2300,2.9296071418283896e-06,2.012045705241765e-06,0.9991040006789607
2301,2.9263090374943287e-06,2.009780576731515e-06,0.9991060104595374
2302,2.914747345193769e-06,2.0018400399248805e-06,0.9991080122995774
2303,2.9087051467196066e-06,1.9976902755020067e-06,0.9991100099898529
2304,2.901780828333634e-06,1.992934673677003e-06,0.9991120029245265
2305,2.893537877212287e-06,1.987273438706135e-06,0.9991139901979652
2306,2.891594255713669e-06,1.985938565086708e-06,0.9991159761365302
2307,2.877279974624529e-06,1.976107558267462e-06,0.9991179522440885
2308,2.8768500501344595e-06,1.9758122873721016e-06,0.9991199280563758
2309,2.8664698429939077e-06,1.968683191153544e-06,0.999121896739567
2310,2.862464590414342e-06,1.965932395275127e-06,0.9991238626719623
2311,2.861004749754412e-06,1.964929780935405e-06,0.9991258276017432
2312,2.85672736577885e-06,1.9619920860019028e-06,0.9991277895938292
2313,2.850832755233943e-06,1.9579436845416475e-06,0.9991297475375137
2314,2.8470638165802746e-06,1.9553551883835243e-06,0.9991317028927021
2315,2.8412099927131245e-06,1.951334799095495e-06,0.9991336542275012
2316,2.8361677556783337e-06,1.947871805294787e-06,0.9991356020993065
2317,2.83237910348446e-06,1.9452697699343114e-06,0.9991375473690765
2318,2.8272393178925157e-06,1.9417397800669053e-06,0.9991394891088565
2319,2.8178011436584533e-06,1.935257669321805e-06,0.9991414243665259
2320,2.8159976654972673e-06,1.934019045740881e-06,0.9991433583855716
2321,2.807062837282679e-06,1.9278826315850173e-06,0.9991452862682031
2322,2.8037193050854753e-06,1.9255863033498524e-06,0.9991472118545064
2323,2.796797335434736e-06,1.9208323146294086e-06,0.999149132686821
2324,2.7952923494093577e-06,1.91979869458337e-06,0.9991510524855156
2325,2.788738407708922e-06,1.9152974663939356e-06,0.999152967782982
2326,2.7781221762226923e-06,1.9080062693379407e-06,0.9991548757892513
2327,2.7777070931477724e-06,1.9077211914835464e-06,0.9991567835104428
2328,2.769807460475732e-06,1.9022957466299244e-06,0.9991586858061894
2329,2.764703982285026e-06,1.8987906925805969e-06,0.999160584596882
2330,2.755865706591471e-06,1.8927205904167068e-06,0.9991624773174723
2331,2.751776140690447e-06,1.8899118883931574e-06,0.9991643672293608
2332,2.7469767382002096e-06,1.8866156726547624e-06,0.9991662538450334
2333,2.7438584274099794e-06,1.8844740258300021e-06,0.9991681383190593
2334,2.7360044884192816e-06,1.879079963264466e-06,0.9991700173990226
2335,2.730615072583383e-06,1.8753785280680683e-06,0.9991718927775506
2336,2.7272827139366664e-06,1.8730898737950358e-06,0.9991737658674243
2337,2.7165234363402595e-06,1.8657004330846192e-06,0.9991756315678574
2338,2.7122849684778756e-06,1.8627894656250053e-06,0.9991774943573231
2339,2.7065525205994657e-06,1.8588524370147192e-06,0.99917935320976
2340,2.704202117948779e-06,1.8572381872774824e-06,0.9991812104479473
2341,2.6938400328451414e-06,1.8501215372214235e-06,0.9991830605694845
2342,2.692045416461583e-06,1.848888999883724e-06,0.9991849094584844
2343,2.6839814227913166e-06,1.8433506723722644e-06,0.9991867528091567
2344,2.681557073922473e-06,1.8416856365864355e-06,0.9991885944947932
2345,2.680298044878656e-06,1.8408209390834093e-06,0.9991904353157324
2346,2.674228607912088e-06,1.8366524673427931e-06,0.9991922719681997
2347,2.671725425643427e-06,1.8349332890061532e-06,0.9991941069014887
2348,2.664337024323993e-06,1.8298589563657393e-06,0.999195936760445
2349,2.6525553459001105e-06,1.8217673337263577e-06,0.9991977585277788
2350,2.6496102969103394e-06,1.8197446826046456e-06,0.9991995782724614
2351,2.6456983766661215e-06,1.817057987103994e-06,0.9992013953304485
2352,2.644375029989183e-06,1.8161491164367077e-06,0.9992032114795649
2353,2.631439388947507e-06,1.8072649556115773e-06,0.9992050187445205
2354,2.6248999284011055e-06,1.802773673036818e-06,0.9992068215181935
2355,2.620913353710748e-06,1.8000357050786457e-06,0.9992086215538986
2356,2.618548509279814e-06,1.7984115367685369e-06,0.9992104199654354
2357,2.6106793274827964e-06,1.7930070054877406e-06,0.9992122129724409
2358,2.6073912431579737e-06,1.7907487586908326e-06,0.9992140037211996
2359,2.601029572937566e-06,1.7863795819973503e-06,0.9992157901007817
2360,2.5972506967033833e-06,1.7837842607376944e-06,0.9992175738850424
2361,2.594483995494034e-06,1.781884098355347e-06,0.9992193557691408
2362,2.5874277810760325e-06,1.7770379107173198e-06,0.9992211328070515
2363,2.578876300845083e-06,1.771164778847016e-06,0.9992229039718303
2364,2.5724354636542996e-06,1.766741230507429e-06,0.9992246707130609
2365,2.5678839397835896e-06,1.7636152570874393e-06,0.9992264343283179
2366,2.565633560429396e-06,1.762069703060716e-06,0.999228196398021
2367,2.5622629294271012e-06,1.7597547634446525e-06,0.9992299561527844
2368,2.5561069529983314e-06,1.7555268566518852e-06,0.9992317116796411
2369,2.5525319162803203e-06,1.7530715317819208e-06,0.9992334647511729
2370,2.5457036772208115e-06,1.7483819169602303e-06,0.9992352131330898
2371,2.5439639956130575e-06,1.7471871086675441e-06,0.9992369603201985
2372,2.5400435116634303e-06,1.7444945316388053e-06,0.9992387048147301
2373,2.533563510135752e-06,1.7400440853460003e-06,0.9992404448588155
2374,2.5269741654161324e-06,1.7355185424654644e-06,0.9992421803773579
2375,2.520779984875639e-06,1.7312643971993473e-06,0.9992439116417551
2376,2.5173979438998277e-06,1.7289416212464988e-06,0.9992456405833763
2377,2.5140184097204474e-06,1.726620566954183e-06,0.9992473672039432
2378,2.5064673951412297e-06,1.7214345519976346e-06,0.9992490886384953
2379,2.5025295953364327e-06,1.7187300824896859e-06,0.9992508073685777
2380,2.4970641092359185e-06,1.714976402455736e-06,0.9992525223449802
2381,2.494478247995089e-06,1.7132004404403257e-06,0.9992542355454206
2382,2.485642874233729e-06,1.7071323313150675e-06,0.9992559426777519
2383,2.4811379934134515e-06,1.7040383922071064e-06,0.999257646716144
2384,2.4761616938776455e-06,1.7006206840898445e-06,0.9992593473368281
2385,2.4688591276263185e-06,1.6956053027257561e-06,0.9992610429421308
2386,2.4621221044921277e-06,1.690978334737549e-06,0.9992627339204655
2387,2.4585748306267976e-06,1.6885420773144464e-06,0.9992644224625428
2388,2.4549295570279643e-06,1.6860385139580348e-06,0.9992661085010567
2389,2.4518748856851938e-06,1.683940574521585e-06,0.9992677924416312
2390,2.4477722303931765e-06,1.6811228827421888e-06,0.999269473564514
2391,2.4389370523449684e-06,1.6750549080321567e-06,0.999271148619422
2392,2.433931634735281e-06,1.6716172017060355e-06,0.9992728202366237
2393,2.4277787341182534e-06,1.66739140737187e-06,0.9992744876280311
2394,2.426739817777359e-06,1.6666778826360935e-06,0.9992761543059137
2395,2.4252665559489185e-06,1.665666050676686e-06,0.9992778199719643
2396,2.417188983313822e-06,1.6601183971714858e-06,0.9992794800903615
2397,2.411710486964897e-06,1.6563557817365855e-06,0.9992811364461432
2398,2.410986433396845e-06,1.655858503841825e-06,0.9992827923046471
2399,2.4032087408552594e-06,1.650516807116843e-06,0.9992844428214542
2400,2.3964370377392235e-06,1.645866021017486e-06,0.9992860886874753
2401,2.3933932284511156e-06,1.6437755416087384e-06,0.9992877324630168
2402,2.3877717093663663e-06,1.6399146985728542e-06,0.9992893723777154
2403,2.3835607035871e-06,1.6370225919924364e-06,0.9992910094003075
2404,2.377081407551086e-06,1.6325726302292644e-06,0.9992926419729377
2405,2.3670842116354456e-06,1.625706585011348e-06,0.9992942676795227
2406,2.3621946421744484e-06,1.6223484428584241e-06,0.9992958900279655
2407,2.3594317968898098e-06,1.620450928714007e-06,0.9992975104788941
2408,2.353967555346124e-06,1.6166981034380845e-06,0.9992991271769975
2409,2.3493241348997923e-06,1.613509015715953e-06,0.9993007406860133
2410,2.3448125130940486e-06,1.6104104469186854e-06,0.9993023510964602
2411,2.33612914417571e-06,1.6044467342796356e-06,0.9993039555431944
2412,2.3323907800142622e-06,1.6018792365942715e-06,0.999305557422431
2413,2.328593775598536e-06,1.5992714649520033e-06,0.9993071566938959
2414,2.323066907224012e-06,1.5954756277499348e-06,0.9993087521695236
2415,2.3193603980491765e-06,1.5929300079771717e-06,0.9993103450995316
2416,2.313305013118829e-06,1.588771187134358e-06,0.9993119338707188
2417,2.3082397394231552e-06,1.5852923718216354e-06,0.9993135191630906
2418,2.303078673463341e-06,1.5817477666591721e-06,0.9993151009108573
2419,2.3025839504710797e-06,1.581407992340066e-06,0.9993166823188496
2420,2.2944390148606662e-06,1.5758140741384003e-06,0.9993182581329237
2421,2.2926973978877992e-06,1.5746179366425564e-06,0.9993198327508603
2422,2.2844681782017284e-06,1.56896613238169e-06,0.9993214017169927
2423,2.2802381546838033e-06,1.5660609644734084e-06,0.9993229677779571
2424,2.27544057803975e-06,1.5627660027208877e-06,0.9993245305439599
2425,2.2706602738748155e-06,1.5594829036570307e-06,0.9993260900268636
2426,2.2696540524488832e-06,1.5587918336942146e-06,0.9993276488186973
2427,2.26698279612477e-06,1.5569572225827817e-06,0.9993292057759199
2428,2.263030364691016e-06,1.5542427041144166e-06,0.999330760018624
2429,2.2570517580513332e-06,1.5501366143793963e-06,0.9993323101552384
2430,2.2553270606076637e-06,1.5489520971672315e-06,0.9993338591073355
2431,2.2478108553244026e-06,1.5437899891343904e-06,0.9993354028973247
2432,2.24523307912632e-06,1.5420195799029365e-06,0.9993369449169046
2433,2.240680303756329e-06,1.538892746956863e-06,0.9993384838096516
2434,2.237680670772432e-06,1.5368326077059787e-06,0.9993400206422594
2435,2.2321158183465264e-06,1.5330106831673666e-06,0.9993415536529425
2436,2.2275463605909477e-06,1.5298723928071588e-06,0.9993430835253353
2437,2.2203764238917e-06,1.5249481010355416e-06,0.9993446084734363
2438,2.217034892600508e-06,1.5226531470168337e-06,0.9993461311265833
2439,2.213009138497865e-06,1.5198882707517088e-06,0.9993476510148541
2440,2.2068003194747215e-06,1.5156240718180787e-06,0.9993491666389259
2441,2.2010500981144164e-06,1.5116748364318725e-06,0.9993506783137623
2442,2.195774119234242e-06,1.508051309408322e-06,0.9993521863650717
2443,2.188202133757102e-06,1.502850891699781e-06,0.9993536892159635
2444,2.182937056886803e-06,1.4992348521450573e-06,0.9993551884508156
2445,2.178135649043179e-06,1.4959372591357613e-06,0.9993566843880748
2446,2.176874402234059e-06,1.4950710384779441e-06,0.9993581794591133
2447,2.1751812972685253e-06,1.4939082188883183e-06,0.9993596733673322
2448,2.171483526681556e-06,1.4913686007524076e-06,0.999361164735933
2449,2.163740206068822e-06,1.4860505105686713e-06,0.9993626507864435
2450,2.1560246226112536e-06,1.4807514701828175e-06,0.9993641315379137
2451,2.1544005936247126e-06,1.479636091775623e-06,0.9993656111740055
2452,2.1538355491790684e-06,1.4792480208858792e-06,0.9993670904220263
2453,2.1486956105618927e-06,1.475717925921187e-06,0.9993685661399523
2454,2.1467653561001685e-06,1.4743922327440081e-06,0.999370040532185
2455,2.1382001397001243e-06,1.4685096669125297e-06,0.9993715090418519
2456,2.1348392943483803e-06,1.4662014480529396e-06,0.9993729752432999
2457,2.1320688291467084e-06,1.4642987005715599e-06,0.9993744395420006
2458,2.125233505947355e-06,1.4596042203831291e-06,0.9993758991462209
2459,2.1232152305010914e-06,1.4582180746485462e-06,0.9993773573642956
2460,2.1204879882218954e-06,1.4563450125452139e-06,0.9993788137093081
2461,2.1156522273156764e-06,1.4530238259519626e-06,0.9993802667331341
2462,2.1112148370553334e-06,1.4499762391652125e-06,0.9993817167093733
2463,2.1057446514033663e-06,1.4462193314929276e-06,0.9993831629287048
2464,2.1020340916094407e-06,1.4436709297666977e-06,0.9993846065996346
2465,2.0995308893725684e-06,1.4419517377159483e-06,0.9993860485513723
2466,2.087649002545228e-06,1.4337912922351259e-06,0.9993874823426645
2467,2.0849236076240705e-06,1.431919498891947e-06,0.9993889142621634
2468,2.0842151730901745e-06,1.4314329481046355e-06,0.9993903456951114
2469,2.077221939310799e-06,1.4266300153869189e-06,0.9993917723251268
2470,2.072639101713593e-06,1.4234825357902096e-06,0.9993931958076626
2471,2.069436035276998e-06,1.4212826790328515e-06,0.9993946170903416
2472,2.064130836703718e-06,1.417639084008653e-06,0.9993960347294256
2473,2.0554104444381443e-06,1.4116499438418863e-06,0.9993974463793694
2474,2.053183852342745e-06,1.4101207268356506e-06,0.9993988565000963
2475,2.0523875456143086e-06,1.4095738256794753e-06,0.999400266073922
2476,2.04634222025666e-06,1.4054219137220737e-06,0.9994016714958357
2477,2.0441499296239615e-06,1.4039162548611353e-06,0.9994030754120906
2478,2.0436079317643095e-06,1.4035440122999424e-06,0.999404478956103
2479,2.0377931764672395e-06,1.3995504551927598e-06,0.9994058785065582
2480,2.032885008739605e-06,1.3961795398041422e-06,0.9994072746860979
2481,2.027745147322185e-06,1.392649497860019e-06,0.9994086673355957
2482,2.0193600937579065e-06,1.3868906673426618e-06,0.9994100542262631
2483,2.017239579356625e-06,1.3854343041897037e-06,0.9994114396605672
2484,2.0112649273173304e-06,1.3813309304627834e-06,0.9994128209914976
2485,2.0071114306322673e-06,1.378478320961804e-06,0.9994141994698186
2486,2.003585462000655e-06,1.3760566959115504e-06,0.9994155755265145
2487,2.0017161257393227e-06,1.3747728411780728e-06,0.9994169502993556
2488,1.9971937943460005e-06,1.3716669170670552e-06,0.9994183219662727
2489,1.986857604586718e-06,1.3645680518585453e-06,0.9994196865343246
2490,1.9850372684363153e-06,1.3633178502594228e-06,0.9994210498521748
2491,1.9784084669660495e-06,1.3587652085967512e-06,0.9994224086173834
2492,1.9751795218734526e-06,1.356547578453357e-06,0.9994237651649619
2493,1.9749760932453373e-06,1.356407864260393e-06,0.9994251215728261
2494,1.971512974592331e-06,1.3540294043935264e-06,0.9994264756022305
2495,1.965361593048499e-06,1.3498046533544348e-06,0.9994278254068839
2496,1.9640769789992055e-06,1.3489223841437032e-06,0.999429174329268
2497,1.9607577374004478e-06,1.3466427386212417e-06,0.9994305209720067
2498,1.956186715929463e-06,1.3435033743058192e-06,0.999431864475381
2499,1.95217740258178e-06,1.3407497895036128e-06,0.9994332052251705
2500,1.9473797645559925e-06,1.3374547855942947e-06,0.9994345426799561
2501,1.9440301985268414e-06,1.3351543133408134e-06,0.9994358778342695
2502,1.9401516903018956e-06,1.3324905651182866e-06,0.9994372103248346
2503,1.935156423990251e-06,1.3290598306742783e-06,0.9994385393846652
2504,1.934315108309597e-06,1.3284820174999986e-06,0.9994398678666827
2505,1.926028241582981e-06,1.3227906214185457e-06,0.9994411906573041
2506,1.922167119400442e-06,1.3201388138796197e-06,0.999442510796118
2507,1.917645635717876e-06,1.3170334719738959e-06,0.99944382782959
2508,1.9154307187602093e-06,1.3155122734184613e-06,0.9994451433418634
2509,1.910383589450196e-06,1.3120459196172913e-06,0.999446455387783
2510,1.910221039630915e-06,1.3119342808719107e-06,0.9994477673220639
2511,1.9065426607244976e-06,1.3094079808860736e-06,0.9994490767300448
2512,1.898725412523238e-06,1.3040391174485216e-06,0.9994503807691623
2513,1.8952414019556855e-06,1.3016463090752166e-06,0.9994516824154713
2514,1.8903223819857269e-06,1.2982679403979828e-06,0.9994529806834117
2515,1.889803995560993e-06,1.2979119141019482e-06,0.9994542785953258
2516,1.884533610930458e-06,1.2942922291928577e-06,0.9994555728875549
2517,1.8801766060309115e-06,1.2912998508392268e-06,0.9994568641874058
2518,1.8775607769139605e-06,1.2895033069732383e-06,0.9994581536907128
2519,1.8754967086330254e-06,1.2880857108523505e-06,0.9994594417764237
2520,1.8710678885290447e-06,1.2850440100241838e-06,0.9994607268204336
2521,1.8667002049722068e-06,1.2820442975996346e-06,0.9994620088647312
2522,1.8646247422597436e-06,1.2806188758161544e-06,0.9994632894836071
2523,1.8569101138250676e-06,1.2753204913372587e-06,0.9994645648040984
2524,1.8562378913717054e-06,1.2748588109020415e-06,0.9994658396629093
2525,1.855313012704331e-06,1.2742236069103557e-06,0.9994671138865162
2526,1.8511875036281605e-06,1.2713902192181533e-06,0.9994683852767354
2527,1.8466201468781246e-06,1.268253371822471e-06,0.9994696535301073
2528,1.8430087955061801e-06,1.2657731061532984e-06,0.9994709193032134
2529,1.8398581465876399e-06,1.2636092495956177e-06,0.999472182912463
2530,1.8352490089073918e-06,1.2604437071780009e-06,0.9994734433561702
2531,1.8317908286192388e-06,1.2580686389658217e-06,0.9994747014248091
2532,1.8306258947860561e-06,1.2572685657811e-06,0.9994759586933749
2533,1.8267444901095187e-06,1.254602828284004e-06,0.9994772132962032
2534,1.8167526181724019e-06,1.247740439559127e-06,0.9994784610366427
2535,1.8144744392472263e-06,1.2461757928675196e-06,0.9994797072124356
2536,1.8113250186289624e-06,1.2440127799029134e-06,0.9994809512252155
2537,1.802917437778747e-06,1.23823847771078e-06,0.9994821894636933
2538,1.8003727785170385e-06,1.2364908130953706e-06,0.9994834259545063
2539,1.7972419220703187e-06,1.2343405499500468e-06,0.9994846602950563
2540,1.794185946925635e-06,1.232241715066217e-06,0.9994858925367714
2541,1.7929010736410659e-06,1.2313592678134486e-06,0.9994871238960392
2542,1.7849366074979692e-06,1.2258892955195662e-06,0.9994883497853347
2543,1.7829689738805612e-06,1.224537930446458e-06,0.9994895743232652
2544,1.7800571491027646e-06,1.2225380976173623e-06,0.9994907968613629
2545,1.7768091527590256e-06,1.2203073831298277e-06,0.999492017168746
2546,1.7745338789772498e-06,1.2187447316822982e-06,0.9994932359134777
2547,1.7684386471357398e-06,1.2145585440962352e-06,0.9994944504720218
2548,1.7670290115211462e-06,1.2135904104363313e-06,0.9994956640624322
2549,1.7630263448666027e-06,1.2108413905637342e-06,0.9994968749038228
2550,1.7607181450063858e-06,1.209256125580836e-06,0.9994980841599483
2551,1.7541438426010157e-06,1.204740913718187e-06,0.999499288900862
2552,1.7493957813930792e-06,1.2014799590238684e-06,0.9995004903808211
2553,1.7467104395228184e-06,1.199635674000112e-06,0.9995016900164951
2554,1.7456067527833886e-06,1.1988776651420998e-06,0.9995028888941603
2555,1.742560985166229e-06,1.1967858407586277e-06,0.999504085680001
2556,1.7381055176270383e-06,1.1937258385490898e-06,0.9995052794058396
2557,1.7337596591513522e-06,1.190741115527103e-06,0.999506470146955
2558,1.730348237913535e-06,1.1883981612953497e-06,0.9995076585451164
2559,1.7267113601447904e-06,1.1859003641707413e-06,0.9995088444454805
2560,1.7230568208547839e-06,1.1833904371644513e-06,0.9995100278359177
2561,1.7197169280316083e-06,1.1810966084408347e-06,0.9995112089325261
2562,1.7166555304399598e-06,1.1789940494361247e-06,0.9995123879265755
2563,1.7156592479829216e-06,1.1783098055283767e-06,0.999513566236381
2564,1.7004486855482353e-06,1.167863235275301e-06,0.9995147340996162
2565,1.697884345380645e-06,1.1661020538706985e-06,0.9995159002016701
2566,1.6972870294896785e-06,1.1656918190457173e-06,0.9995170658934892
2567,1.69180569588273e-06,1.161927254990219e-06,0.9995182278207442
2568,1.689153215978073e-06,1.1601055394693202e-06,0.9995193879262837
2569,1.688767797892746e-06,1.1598408354439125e-06,0.9995205477671192
2570,1.6821151220763793e-06,1.1552717969494432e-06,0.9995217030389162
2571,1.6819137626647005e-06,1.1551335038883381e-06,0.99952285817242
2572,1.6763707675058065e-06,1.1513265908574436e-06,0.9995240094990109
2573,1.6719694497151106e-06,1.1483037785384352e-06,0.9995251578027894
2574,1.6690061989744424e-06,1.1462686265068919e-06,0.9995263040714158
2575,1.6658821749729191e-06,1.1441230558651523e-06,0.9995274481944717
2576,1.6633789662616902e-06,1.1424038593678334e-06,0.9995285905983311
2577,1.6560726767311039e-06,1.137385920866327e-06,0.999529727984252
2578,1.6535072695758966e-06,1.1356240066577175e-06,0.9995308636082586
