neuron_id,cell_type,assembly,odour_hz,odour_repeat_hz,baseline_hz
2489,inhibitory,9,2.1111112,5.0,1.5555556
2490,excitatory,9,0.0,0.0,0.0
2491,excitatory,9,0.0,0.6666667,0.33333334
2492,excitatory,9,0.5555556,0.11111111,3.6666667
2493,excitatory,9,0.0,0.0,0.0
2494,inhibitory,9,115.44444,119.666664,38.0
2495,excitatory,9,21.0,12.333333,12.222222
2496,excitatory,9,0.0,0.11111111,0.0
2497,excitatory,9,0.0,0.0,0.11111111
2498,excitatory,9,1.3333334,2.6666667,0.22222222
2499,excitatory,9,0.0,0.0,0.0
2500,excitatory,10,9.666667,10.111111,9.888889
2501,excitatory,10,0.22222222,0.44444445,3.4444444
2502,excitatory,10,25.333334,19.11111,12.444445
2503,inhibitory,10,2.1111112,5.4444447,0.7777778
2504,excitatory,10,0.0,0.0,0.0
2505,excitatory,10,6.2222223,6.4444447,7.2222223
2506,excitatory,10,0.0,0.0,0.0
2507,inhibitory,10,0.11111111,0.11111111,0.44444445
2508,inhibitory,10,3.7777777,5.5555553,13.222222
2509,excitatory,10,0.0,0.22222222,0.11111111
2510,excitatory,10,3.1111112,2.7777777,4.7777777
2511,excitatory,10,0.11111111,0.0,0.0
2512,excitatory,10,0.0,0.33333334,1.8888888
2513,excitatory,10,0.0,0.0,0.0
2514,excitatory,10,0.22222222,0.6666667,6.111111
2515,inhibitory,10,16.11111,22.88889,103.44444
2516,excitatory,10,37.11111,41.444443,10.222222
2517,excitatory,10,17.11111,12.555555,20.777779
2518,excitatory,10,105.77778,111.77778,14.555555
2519,excitatory,10,6.7777777,4.3333335,4.2222223
2520,excitatory,10,0.11111111,0.0,0.0
2521,excitatory,10,0.0,0.0,0.0
2522,excitatory,10,0.11111111,0.22222222,0.11111111
2523,excitatory,10,0.6666667,0.33333334,3.2222223
2524,excitatory,10,23.88889,25.222221,25.444445
2525,excitatory,10,6.4444447,7.0,0.33333334
2526,excitatory,10,0.0,0.0,0.11111111
2527,excitatory,10,21.0,26.88889,40.88889
2528,excitatory,10,0.6666667,0.6666667,1.0
2529,excitatory,10,0.0,0.0,0.0
2530,excitatory,10,5.5555553,3.1111112,0.5555556
2531,excitatory,10,0.0,0.11111111,0.0
2532,inhibitory,10,3.4444444,6.0,1.2222222
2533,excitatory,10,0.0,0.0,0.0
2534,excitatory,10,0.22222222,0.44444445,0.33333334
2535,excitatory,10,0.0,0.0,0.0
2536,excitatory,10,0.0,0.0,0.0
2537,excitatory,10,6.111111,6.6666665,7.5555553
2538,inhibitory,10,28.444445,24.0,24.666666
2539,excitatory,10,0.0,0.0,0.0
2540,excitatory,10,1.0,0.6666667,2.5555556
2541,inhibitory,10,0.0,0.11111111,0.0
2542,excitatory,10,0.0,0.0,0.0
2543,inhibitory,10,7.5555553,3.7777777,17.444445
2544,excitatory,10,35.555557,23.666666,34.77778
2545,excitatory,10,5.2222223,8.0,5.6666665
2546,excitatory,10,0.0,0.0,0.0
2547,excitatory,10,0.11111111,0.33333334,0.8888889
2548,excitatory,10,0.0,0.0,0.0
2549,inhibitory,10,41.444443,43.88889,10.444445
2550,excitatory,10,0.0,0.11111111,0.11111111
2551,inhibitory,10,4.4444447,5.6666665,7.4444447
2552,excitatory,10,5.5555553,10.444445,1.5555556
2553,inhibitory,10,2.6666667,2.1111112,4.6666665
2554,excitatory,10,0.0,0.0,0.0
2555,excitatory,10,0.0,0.0,0.0
2556,excitatory,10,0.0,0.0,0.0
2557,excitatory,10,2.2222223,1.4444444,8.666667
2558,excitatory,10,0.0,0.0,0.0
2559,inhibitory,10,23.444445,35.333332,24.444445
2560,excitatory,10,2.7777777,3.7777777,1.1111112
2561,excitatory,10,4.888889,2.5555556,5.5555553
2562,excitatory,10,0.11111111,0.33333334,0.11111111
2563,excitatory,10,0.11111111,0.0,1.6666666
2564,excitatory,10,9.555555,15.666667,40.666668
2565,excitatory,10,106.888885,97.44444,81.77778
2566,inhibitory,10,38.444443,44.0,54.555557
2567,excitatory,10,0.0,0.0,0.0
2568,excitatory,10,0.0,0.11111111,0.0
2569,excitatory,10,0.0,0.22222222,0.7777778
2570,excitatory,10,3.8888888,3.4444444,7.4444447
2571,excitatory,10,13.333333,10.444445,16.444445
2572,excitatory,10,13.222222,22.444445,27.333334
2573,excitatory,10,0.0,0.0,0.0
2574,excitatory,10,17.222221,17.666666,34.22222
2575,excitatory,10,1.3333334,1.3333334,3.0
2576,excitatory,10,2.7777777,4.4444447,0.7777778
2577,excitatory,10,0.0,0.0,0.0
2578,excitatory,10,0.0,1.0,0.0
2579,excitatory,10,1.5555556,2.6666667,3.8888888
2580,excitatory,10,13.111111,27.333334,70.44444
2581,excitatory,10,4.111111,7.4444447,5.2222223
2582,excitatory,10,12.0,12.666667,13.111111
2583,excitatory,10,6.2222223,3.4444444,2.0
2584,excitatory,10,11.222222,8.555555,13.666667
2585,inhibitory,10,48.22222,51.11111,27.777779
2586,inhibitory,10,18.666666,26.333334,88.111115
2587,excitatory,10,0.0,0.33333334,0.11111111
2588,inhibitory,10,5.888889,13.111111,17.444445
2589,excitatory,10,0.0,0.11111111,2.3333333
2590,excitatory,10,0.11111111,0.0,0.11111111
2591,excitatory,10,1.4444444,2.2222223,1.7777778
2592,excitatory,10,30.11111,36.333332,45.11111
2593,excitatory,10,0.6666667,0.22222222,0.22222222
2594,excitatory,10,0.44444445,0.0,0.0
2595,inhibitory,10,3.6666667,6.7777777,3.0
2596,excitatory,10,0.0,0.0,0.0
2597,inhibitory,10,6.6666665,6.3333335,18.88889
2598,excitatory,10,0.8888889,0.6666667,0.22222222
2599,inhibitory,10,1.1111112,0.7777778,0.33333334
2600,inhibitory,10,10.333333,7.3333335,13.0
2601,excitatory,10,0.0,0.22222222,0.0
2602,excitatory,10,0.0,0.44444445,0.22222222
2603,inhibitory,10,99.0,100.22222,11.0
2604,inhibitory,10,0.0,0.11111111,0.0
2605,excitatory,10,0.0,0.0,0.0
2606,excitatory,10,0.11111111,1.5555556,0.0
2607,excitatory,10,0.8888889,0.5555556,0.11111111
2608,inhibitory,10,0.8888889,0.6666667,11.888889
2609,inhibitory,10,0.33333334,2.1111112,2.7777777
2610,excitatory,10,0.0,0.0,0.0
2611,excitatory,10,26.0,23.444445,17.777779
2612,excitatory,10,14.444445,28.11111,17.333334
2613,excitatory,10,0.44444445,0.6666667,0.6666667
2614,excitatory,10,0.0,0.0,0.0
2615,inhibitory,10,9.888889,19.555555,71.44444
2616,inhibitory,10,1.0,3.0,6.6666665
2617,excitatory,10,2.1111112,2.5555556,0.22222222
2618,excitatory,10,7.888889,2.5555556,7.6666665
2619,inhibitory,10,5.4444447,10.333333,12.888889
2620,excitatory,10,2.3333333,1.0,0.6666667
2621,excitatory,10,0.44444445,1.0,0.44444445
2622,excitatory,10,0.11111111,0.22222222,1.3333334
2623,excitatory,10,0.0,0.0,0.0
2624,excitatory,10,0.0,0.0,0.0
2625,excitatory,10,0.7777778,1.5555556,0.11111111
2626,excitatory,10,0.33333334,0.0,0.0
2627,excitatory,10,40.22222,70.44444,42.555557
2628,excitatory,10,2.0,3.4444444,0.7777778
2629,excitatory,10,0.0,0.0,0.0
2630,excitatory,10,0.0,0.0,0.0
2631,excitatory,10,0.0,0.0,0.0
2632,excitatory,10,0.11111111,0.33333334,0.22222222
2633,excitatory,10,7.4444447,7.6666665,7.3333335
2634,excitatory,10,0.8888889,0.7777778,1.7777778
2635,excitatory,10,0.0,0.0,0.0
2636,inhibitory,10,12.555555,17.666666,12.555555
2637,excitatory,10,0.0,0.0,0.0
2638,excitatory,10,0.0,0.0,0.6666667
2639,inhibitory,10,6.0,1.2222222,1.2222222
2640,excitatory,10,15.777778,6.888889,15.0
2641,excitatory,10,3.5555556,2.7777777,7.6666665
2642,excitatory,10,5.3333335,9.444445,9.777778
2643,excitatory,10,24.333334,20.222221,3.6666667
2644,excitatory,10,2.5555556,2.8888888,6.7777777
2645,excitatory,10,0.0,0.0,0.0
2646,excitatory,10,0.0,0.0,0.0
2647,excitatory,10,10.555555,10.333333,24.666666
2648,excitatory,10,0.0,0.0,0.0
2649,excitatory,10,0.0,0.0,0.0
2650,excitatory,10,2.1111112,2.8888888,11.777778
2651,excitatory,10,0.0,0.5555556,0.0
2652,excitatory,10,0.7777778,0.6666667,3.3333333
2653,excitatory,10,0.0,0.0,0.0
2654,excitatory,10,0.0,0.0,0.0
2655,excitatory,10,0.0,0.0,0.0
2656,inhibitory,10,2.0,2.7777777,0.33333334
2657,excitatory,10,0.11111111,1.7777778,0.7777778
2658,excitatory,10,0.6666667,0.7777778,0.8888889
2659,inhibitory,10,34.77778,45.11111,33.555557
2660,inhibitory,10,0.5555556,0.0,0.6666667
2661,excitatory,10,0.0,0.0,0.0
2662,excitatory,10,0.6666667,0.6666667,0.33333334
2663,excitatory,10,8.111111,10.666667,7.5555553
2664,excitatory,10,0.0,0.0,0.0
2665,inhibitory,10,100.55556,109.77778,94.666664
2666,excitatory,10,0.0,0.0,0.0
2667,excitatory,10,3.0,3.4444444,0.22222222
2668,inhibitory,10,183.33333,159.66667,150.66667
2669,excitatory,10,0.6666667,0.11111111,0.7777778
2670,excitatory,10,3.6666667,5.4444447,9.222222
2671,excitatory,10,5.111111,5.5555553,5.5555553
2672,excitatory,10,10.888889,12.333333,22.11111
2673,excitatory,10,0.0,0.0,0.0
2674,excitatory,10,1.2222222,4.5555553,0.33333334
2675,excitatory,10,0.5555556,0.6666667,1.6666666
2676,inhibitory,10,6.2222223,7.6666665,5.2222223
2677,excitatory,10,0.7777778,0.44444445,0.0
2678,excitatory,10,0.0,0.0,0.0
2679,excitatory,10,0.0,0.0,0.0
2680,excitatory,10,0.0,0.0,0.0
2681,excitatory,10,4.3333335,6.0,6.888889
2682,excitatory,10,14.444445,16.555555,22.88889
2683,excitatory,10,0.0,0.0,0.0
2684,excitatory,10,0.0,0.0,0.0
2685,excitatory,10,0.5555556,0.7777778,4.3333335
2686,inhibitory,10,4.3333335,3.0,10.444445
2687,excitatory,10,0.7777778,3.3333333,2.4444444
2688,inhibitory,10,71.0,56.88889,71.22222
2689,excitatory,10,0.5555556,1.1111112,0.0
2690,excitatory,10,0.33333334,0.0,0.0
2691,excitatory,10,4.4444447,3.8888888,0.33333334
2692,excitatory,10,3.2222223,4.3333335,4.111111
2693,inhibitory,10,5.5555553,3.2222223,1.8888888
2694,excitatory,10,4.6666665,4.111111,1.5555556
2695,excitatory,10,0.44444445,0.33333334,0.0
2696,excitatory,10,0.11111111,0.11111111,0.0
2697,excitatory,10,3.2222223,3.3333333,2.3333333
2698,excitatory,10,0.0,0.0,0.33333334
2699,excitatory,10,1.5555556,3.2222223,1.7777778
2700,excitatory,10,0.0,0.0,0.6666667
2701,inhibitory,10,34.77778,19.222221,8.444445
2702,excitatory,10,0.0,0.0,0.0
2703,excitatory,10,0.0,0.0,0.0
2704,inhibitory,10,0.5555556,0.5555556,1.1111112
2705,excitatory,10,9.666667,7.4444447,5.4444447
2706,excitatory,10,0.0,0.0,0.0
2707,excitatory,10,11.777778,21.666666,25.222221
2708,inhibitory,10,24.11111,15.666667,14.333333
2709,inhibitory,10,0.6666667,1.0,0.0
2710,excitatory,10,1.5555556,0.33333334,2.7777777
2711,excitatory,10,0.0,0.0,0.0
2712,excitatory,10,0.5555556,3.7777777,1.1111112
2713,excitatory,10,0.8888889,0.44444445,0.8888889
2714,excitatory,10,25.777779,39.88889,77.22222
2715,excitatory,10,0.0,0.0,0.0
2716,excitatory,10,0.0,0.0,0.0
2717,excitatory,10,2.0,1.8888888,5.7777777
2718,inhibitory,10,8.333333,6.4444447,5.6666665
2719,excitatory,10,3.6666667,4.6666665,1.4444444
2720,excitatory,10,0.0,0.11111111,0.0
2721,excitatory,10,1.0,2.0,10.555555
2722,excitatory,10,0.0,0.0,0.0
2723,excitatory,10,0.0,0.0,0.0
2724,excitatory,10,0.22222222,0.33333334,0.0
2725,excitatory,10,0.22222222,0.5555556,0.0
2726,excitatory,10,0.0,0.0,0.0
2727,excitatory,10,1.8888888,3.6666667,3.7777777
2728,excitatory,10,0.11111111,0.44444445,0.11111111
2729,excitatory,10,0.0,0.0,0.0
2730,inhibitory,10,7.2222223,16.444445,4.7777777
2731,excitatory,10,0.0,0.0,0.0
2732,inhibitory,10,0.8888889,0.6666667,1.8888888
2733,excitatory,10,1.0,3.2222223,3.1111112
2734,excitatory,10,13.555555,16.0,11.888889
2735,excitatory,10,0.0,0.0,0.0
2736,excitatory,10,49.22222,55.0,15.222222
2737,excitatory,10,26.11111,31.777779,9.333333
2738,excitatory,10,0.0,0.0,0.0
2739,excitatory,10,0.0,0.0,0.44444445
2740,excitatory,10,0.0,0.0,0.0
2741,excitatory,10,0.11111111,0.0,0.11111111
2742,excitatory,10,0.0,0.11111111,0.11111111
2743,excitatory,10,0.0,0.0,0.0
2744,inhibitory,10,13.777778,7.4444447,23.0
2745,excitatory,10,0.0,1.4444444,0.33333334
2746,excitatory,10,0.33333334,0.22222222,0.22222222
2747,excitatory,10,0.11111111,0.11111111,0.0
2748,excitatory,10,0.44444445,0.22222222,0.5555556
2749,inhibitory,10,0.8888889,4.3333335,0.22222222
2750,excitatory,11,1.1111112,1.1111112,8.555555
2751,excitatory,11,0.0,0.0,0.0
2752,excitatory,11,0.0,0.0,0.0
2753,excitatory,11,8.777778,7.7777777,0.22222222
2754,excitatory,11,0.11111111,0.44444445,0.11111111
2755,excitatory,11,0.11111111,0.11111111,1.0
2756,excitatory,11,16.555555,21.11111,31.11111
2757,inhibitory,11,26.11111,26.88889,21.222221
2758,excitatory,11,0.0,0.11111111,0.11111111
2759,inhibitory,11,76.22222,65.0,60.88889
2760,inhibitory,11,93.111115,85.333336,97.22222
2761,excitatory,11,0.11111111,0.6666667,1.0
2762,excitatory,11,0.11111111,0.11111111,0.0
2763,excitatory,11,2.0,2.0,1.8888888
2764,excitatory,11,0.0,0.0,0.0
2765,excitatory,11,0.44444445,1.0,1.1111112
2766,excitatory,11,0.22222222,0.0,3.3333333
2767,excitatory,11,0.0,0.0,0.0
2768,excitatory,11,0.7777778,1.0,1.2222222
2769,excitatory,11,0.11111111,0.11111111,0.0
2770,excitatory,11,1.7777778,5.0,1.4444444
2771,excitatory,11,0.0,0.0,0.0
2772,excitatory,11,0.0,0.11111111,0.0
2773,excitatory,11,0.0,0.0,0.0
2774,excitatory,11,0.0,0.0,0.11111111
2775,excitatory,11,2.1111112,4.0,1.3333334
2776,inhibitory,11,12.888889,13.666667,4.3333335
2777,inhibitory,11,41.22222,32.444443,97.55556
2778,excitatory,11,3.7777777,1.4444444,7.111111
2779,excitatory,11,8.111111,8.444445,3.1111112
2780,excitatory,11,0.22222222,0.44444445,0.0
2781,inhibitory,11,1.5555556,2.0,4.6666665
2782,excitatory,11,0.33333334,0.33333334,0.44444445
2783,excitatory,11,0.0,0.0,0.0
2784,excitatory,11,0.0,0.22222222,0.44444445
2785,inhibitory,11,1.0,0.7777778,22.88889
2786,excitatory,11,0.6666667,2.6666667,2.5555556
2787,excitatory,11,0.0,0.0,0.0
2788,excitatory,11,2.3333333,3.3333333,4.5555553
2789,inhibitory,11,0.8888889,1.8888888,0.44444445
2790,excitatory,11,0.0,0.0,0.0
2791,excitatory,11,0.0,0.0,0.0
2792,inhibitory,11,134.11111,76.55556,93.333336
2793,inhibitory,11,0.0,0.0,0.0
2794,excitatory,11,0.0,0.0,0.0
2795,excitatory,11,0.0,0.0,0.0
2796,excitatory,11,1.4444444,2.5555556,2.3333333
2797,excitatory,11,0.5555556,1.0,1.2222222
2798,inhibitory,11,2.3333333,2.1111112,0.6666667
2799,excitatory,11,0.0,0.33333334,0.22222222
2800,excitatory,11,2.1111112,2.7777777,3.2222223
2801,excitatory,11,21.11111,16.666666,20.222221
2802,excitatory,11,5.888889,5.111111,3.4444444
2803,excitatory,11,0.0,0.11111111,0.0
2804,excitatory,11,0.44444445,1.2222222,2.0
2805,excitatory,11,3.7777777,4.111111,5.2222223
2806,excitatory,11,2.5555556,3.2222223,0.33333334
2807,excitatory,11,0.44444445,1.3333334,0.33333334
2808,excitatory,11,18.0,17.666666,7.111111
2809,excitatory,11,0.0,0.11111111,0.0
2810,excitatory,11,0.0,0.0,0.0
2811,excitatory,11,1.2222222,3.7777777,4.2222223
2812,inhibitory,11,1.3333334,1.2222222,1.5555556
2813,excitatory,11,4.0,10.111111,0.7777778
2814,excitatory,11,0.44444445,0.5555556,0.8888889
2815,excitatory,11,3.1111112,2.4444444,25.777779
2816,excitatory,11,0.0,0.0,0.0
2817,excitatory,11,0.0,0.0,0.22222222
2818,excitatory,11,0.0,0.0,0.0
2819,inhibitory,11,0.11111111,0.22222222,0.7777778
2820,excitatory,11,1.1111112,3.2222223,3.2222223
2821,excitatory,11,0.0,0.0,0.0
2822,excitatory,11,0.0,0.0,0.0
2823,inhibitory,11,7.2222223,6.888889,23.444445
2824,excitatory,11,1.0,1.3333334,0.8888889
2825,excitatory,11,0.6666667,0.0,1.7777778
2826,excitatory,11,2.3333333,3.8888888,3.0
2827,inhibitory,11,65.0,66.888885,69.666664
2828,excitatory,11,22.11111,15.222222,8.0
2829,excitatory,11,8.333333,7.0,1.7777778
2830,excitatory,11,0.0,0.0,0.0
2831,inhibitory,11,21.777779,22.555555,29.666666
2832,excitatory,11,0.22222222,0.11111111,0.5555556
2833,excitatory,11,1.6666666,1.0,5.5555553
2834,excitatory,11,2.2222223,1.7777778,1.1111112
2835,excitatory,11,0.6666667,0.22222222,0.22222222
2836,excitatory,11,0.0,0.0,0.0
2837,excitatory,11,0.11111111,0.44444445,0.11111111
2838,excitatory,11,2.2222223,6.5555553,0.33333334
2839,excitatory,11,0.0,0.0,0.0
2840,inhibitory,11,2.1111112,2.5555556,0.22222222
2841,excitatory,11,0.0,0.11111111,0.11111111
2842,excitatory,11,0.0,0.0,0.0
2843,excitatory,11,0.0,0.0,0.11111111
2844,excitatory,11,0.0,0.0,0.0
2845,excitatory,11,0.22222222,0.5555556,0.22222222
2846,excitatory,11,0.0,0.0,0.0
2847,excitatory,11,5.4444447,1.3333334,0.33333334
2848,excitatory,11,0.0,0.0,0.0
2849,excitatory,11,0.0,0.0,0.6666667
2850,excitatory,11,0.0,0.0,0.5555556
2851,inhibitory,11,3.7777777,6.6666665,3.1111112
2852,excitatory,11,31.11111,23.444445,10.666667
2853,excitatory,11,26.777779,15.0,22.333334
2854,excitatory,11,2.8888888,1.3333334,1.1111112
2855,excitatory,11,0.0,0.0,0.5555556
2856,excitatory,11,0.0,0.0,0.0
2857,excitatory,11,0.11111111,0.0,0.11111111
2858,excitatory,11,0.0,0.0,0.0
2859,excitatory,11,0.0,0.11111111,0.0
2860,inhibitory,11,0.5555556,1.1111112,3.8888888
2861,excitatory,11,0.0,0.0,0.0
2862,excitatory,11,0.5555556,0.33333334,0.11111111
2863,inhibitory,11,22.88889,22.555555,14.444445
2864,excitatory,11,0.0,0.44444445,0.0
2865,excitatory,11,3.3333333,3.0,7.4444447
2866,excitatory,11,0.11111111,0.22222222,2.6666667
2867,excitatory,11,0.5555556,1.1111112,0.33333334
2868,excitatory,11,1.2222222,1.6666666,23.88889
2869,excitatory,11,0.0,0.0,0.0
2870,excitatory,11,0.22222222,0.0,0.0
2871,excitatory,11,0.0,0.0,0.0
2872,excitatory,11,0.0,0.22222222,0.22222222
2873,excitatory,11,3.7777777,2.4444444,8.444445
2874,inhibitory,11,145.44444,112.44444,180.77777
2875,excitatory,11,0.5555556,1.1111112,0.11111111
2876,inhibitory,11,0.0,0.33333334,0.0
2877,excitatory,11,1.7777778,2.5555556,4.4444447
2878,inhibitory,11,3.8888888,2.5555556,18.444445
2879,excitatory,11,0.0,0.0,0.0
2880,excitatory,11,1.8888888,0.33333334,2.1111112
2881,inhibitory,11,24.444445,21.88889,18.777779
2882,excitatory,11,0.0,0.11111111,0.0
2883,excitatory,11,0.0,0.0,0.33333334
2884,excitatory,11,5.0,2.4444444,1.8888888
2885,excitatory,11,0.0,0.22222222,0.0
2886,excitatory,11,0.44444445,0.5555556,0.11111111
2887,excitatory,11,0.0,0.11111111,0.0
2888,excitatory,11,0.0,0.11111111,0.0
2889,excitatory,11,0.0,0.11111111,0.0
2890,excitatory,11,5.5555553,14.666667,9.444445
2891,excitatory,11,7.0,12.222222,7.5555553
2892,excitatory,11,0.0,0.0,0.0
2893,inhibitory,11,4.2222223,2.2222223,2.7777777
2894,inhibitory,11,1.8888888,2.4444444,0.5555556
2895,excitatory,11,21.666666,22.0,29.444445
2896,excitatory,11,0.0,0.0,0.0
2897,excitatory,11,43.0,39.22222,49.22222
2898,excitatory,11,33.22222,36.11111,15.222222
2899,excitatory,11,0.0,0.0,0.0
2900,excitatory,11,0.0,0.0,0.11111111
2901,excitatory,11,0.0,0.0,0.0
2902,inhibitory,11,0.11111111,0.7777778,2.2222223
2903,excitatory,11,1.0,1.0,1.1111112
2904,excitatory,11,0.44444445,0.0,0.33333334
2905,excitatory,11,5.2222223,8.777778,36.11111
2906,excitatory,11,0.0,0.0,0.0
2907,excitatory,11,0.0,0.11111111,0.11111111
2908,excitatory,11,0.0,0.0,0.0
2909,excitatory,11,0.0,0.11111111,0.0
2910,excitatory,11,15.777778,17.444445,12.666667
2911,excitatory,11,2.6666667,1.7777778,0.44444445
2912,excitatory,11,0.0,0.0,0.0
2913,excitatory,11,14.444445,10.222222,12.111111
2914,excitatory,11,0.0,0.0,0.22222222
2915,inhibitory,11,1.2222222,0.44444445,0.0
2916,excitatory,11,0.8888889,1.5555556,0.6666667
2917,excitatory,11,39.11111,43.88889,25.777779
2918,excitatory,11,0.11111111,0.5555556,6.111111
2919,excitatory,11,0.0,0.0,0.0
2920,inhibitory,11,9.333333,5.5555553,13.111111
2921,excitatory,11,1.3333334,1.1111112,1.8888888
2922,excitatory,11,2.1111112,1.6666666,3.1111112
2923,excitatory,11,1.6666666,1.3333334,4.3333335
2924,excitatory,11,0.0,0.0,0.0
2925,excitatory,11,0.0,0.5555556,0.0
2926,excitatory,11,0.0,0.0,0.0
2927,excitatory,11,10.777778,12.0,12.222222
2928,excitatory,11,0.0,0.0,0.0
2929,excitatory,11,5.2222223,8.333333,33.444443
2930,excitatory,11,0.0,0.0,0.0
2931,inhibitory,11,88.333336,88.0,91.666664
2932,inhibitory,11,149.77777,150.22223,64.0
2933,excitatory,11,0.0,0.0,0.0
2934,excitatory,11,0.0,0.0,0.0
2935,inhibitory,11,16.333334,14.444445,2.5555556
2936,excitatory,11,0.22222222,0.44444445,0.11111111
2937,excitatory,11,25.555555,14.777778,10.333333
2938,excitatory,11,0.0,0.0,0.11111111
2939,excitatory,11,0.44444445,0.33333334,0.22222222
2940,inhibitory,11,17.333334,18.666666,13.666667
2941,inhibitory,11,3.6666667,4.6666665,7.888889
2942,inhibitory,11,0.8888889,0.33333334,1.1111112
2943,excitatory,11,0.7777778,1.1111112,1.2222222
2944,excitatory,11,0.0,0.0,0.0
2945,excitatory,11,7.5555553,4.5555553,10.0
2946,excitatory,11,0.0,0.0,0.11111111
2947,excitatory,11,0.33333334,0.11111111,2.2222223
2948,excitatory,11,14.222222,11.777778,32.11111
2949,excitatory,11,2.6666667,3.2222223,2.2222223
2950,excitatory,11,0.0,0.0,0.11111111
2951,excitatory,11,0.0,0.0,0.0
2952,inhibitory,11,38.11111,63.333332,37.11111
2953,excitatory,11,7.5555553,4.6666665,12.888889
2954,excitatory,11,0.0,2.0,1.3333334
2955,excitatory,11,0.0,0.0,0.0
2956,inhibitory,11,1.1111112,1.6666666,2.1111112
2957,excitatory,11,0.0,0.0,0.0
2958,excitatory,11,4.2222223,5.4444447,10.333333
2959,excitatory,11,28.777779,21.0,31.777779
2960,inhibitory,11,1.2222222,0.11111111,1.5555556
2961,excitatory,11,33.666668,26.555555,48.555557
2962,excitatory,11,0.0,0.22222222,0.11111111
2963,excitatory,11,0.0,0.0,0.0
2964,excitatory,11,0.0,0.0,0.0
2965,excitatory,11,0.11111111,0.11111111,0.11111111
2966,excitatory,11,0.0,0.0,0.0
2967,excitatory,11,1.5555556,1.1111112,1.0
2968,excitatory,11,0.22222222,0.44444445,0.0
2969,excitatory,11,0.0,0.44444445,0.44444445
2970,excitatory,11,0.0,0.0,0.0
2971,excitatory,11,0.11111111,0.0,0.11111111
2972,excitatory,11,0.0,0.0,0.11111111
2973,excitatory,11,0.0,0.0,0.0
2974,excitatory,11,0.0,0.33333334,0.11111111
2975,excitatory,11,0.6666667,1.2222222,1.6666666
2976,excitatory,11,0.5555556,0.6666667,0.11111111
2977,excitatory,11,1.0,3.0,0.7777778
2978,excitatory,11,0.0,0.0,0.0
2979,inhibitory,11,55.555557,50.11111,65.666664
2980,excitatory,11,2.2222223,3.2222223,2.2222223
2981,excitatory,11,0.11111111,0.5555556,0.33333334
2982,excitatory,11,5.3333335,6.5555553,19.0
2983,inhibitory,11,0.22222222,0.5555556,1.3333334
2984,excitatory,11,0.0,0.0,0.0
2985,excitatory,11,3.0,2.4444444,0.8888889
2986,excitatory,11,0.22222222,0.11111111,0.33333334
2987,inhibitory,11,12.555555,12.555555,12.444445
2988,inhibitory,11,9.555555,1.1111112,3.2222223
2989,excitatory,11,6.3333335,4.3333335,7.111111
2990,inhibitory,11,15.777778,15.222222,14.777778
2991,excitatory,11,0.44444445,0.22222222,1.5555556
2992,excitatory,11,0.0,0.0,0.0
2993,inhibitory,11,1.0,0.22222222,0.44444445
2994,excitatory,11,0.0,0.0,0.0
2995,inhibitory,11,0.0,1.0,0.0
2996,excitatory,11,1.4444444,0.5555556,11.666667
2997,excitatory,11,1.3333334,1.3333334,2.0
2998,excitatory,11,0.0,0.0,0.0
2999,excitatory,11,0.11111111,0.11111111,0.0
3000,excitatory,12,0.0,0.0,0.0
3001,excitatory,12,0.0,0.0,0.0
3002,excitatory,12,0.0,0.0,0.0
3003,inhibitory,12,0.0,0.0,0.0
3004,excitatory,12,12.333333,12.777778,22.333334
3005,excitatory,12,3.0,3.2222223,3.1111112
3006,excitatory,12,1.0,2.5555556,2.8888888
3007,excitatory,12,6.888889,6.6666665,16.333334
3008,excitatory,12,0.0,0.44444445,0.5555556
3009,excitatory,12,2.3333333,9.555555,0.7777778
3010,excitatory,12,6.2222223,3.8888888,5.888889
3011,inhibitory,12,0.11111111,0.5555556,0.44444445
3012,excitatory,12,0.0,0.0,0.0
3013,excitatory,12,0.0,0.0,0.11111111
3014,inhibitory,12,0.22222222,0.11111111,0.11111111
3015,excitatory,12,0.11111111,0.22222222,0.0
3016,excitatory,12,8.555555,5.888889,2.4444444
3017,excitatory,12,27.11111,20.666666,10.888889
3018,excitatory,12,0.0,0.22222222,0.0
3019,inhibitory,12,28.88889,43.333332,21.777779
3020,excitatory,12,2.6666667,2.0,3.1111112
3021,excitatory,12,0.0,0.0,0.11111111
3022,excitatory,12,16.777779,13.666667,19.333334
3023,inhibitory,12,260.44446,269.66666,230.88889
3024,excitatory,12,0.0,0.0,0.0
3025,excitatory,12,9.777778,9.444445,9.444445
3026,excitatory,12,17.88889,18.555555,25.333334
3027,excitatory,12,0.7777778,4.888889,0.8888889
3028,excitatory,12,11.777778,10.222222,17.0
3029,excitatory,12,14.222222,8.888889,7.7777777
3030,excitatory,12,0.0,0.0,0.8888889
3031,excitatory,12,0.0,0.11111111,0.0
3032,excitatory,12,0.0,0.0,0.0
3033,inhibitory,12,58.444443,31.333334,57.11111
3034,excitatory,12,0.22222222,0.33333334,1.0
3035,excitatory,12,0.0,0.22222222,0.0
3036,excitatory,12,0.5555556,0.6666667,0.33333334
3037,inhibitory,12,0.11111111,0.0,0.22222222
3038,excitatory,12,0.0,0.0,0.0
3039,inhibitory,12,21.444445,24.777779,27.444445
3040,excitatory,12,0.0,0.0,0.0
