error_model,level,seed,neuron_id,cell_type,observed,kappa_lost,fluctuation_r2,teacher_rate_hz,student_rate_hz
neuron_removal,0.2,44,1630,excitatory,0,0.1615257532200952,,0.0,0.6948757763975155
neuron_removal,0.2,44,1631,excitatory,0,0.2114686694192214,,0.0,0.0
neuron_removal,0.2,44,1632,excitatory,0,0.09863390969497887,,0.0,0.0
neuron_removal,0.2,44,1634,inhibitory,0,0.25205365713199984,-0.09211039543151855,2.4068322981366457,1.2732919254658384
neuron_removal,0.2,44,1636,excitatory,0,0.13142874443056252,,0.0,0.07763975155279502
neuron_removal,0.2,44,1639,inhibitory,0,0.38779054767521964,-0.1303642988204956,13.198757763975154,3.9518633540372665
neuron_removal,0.2,44,1640,inhibitory,0,0.151486605946806,0.9257206916809082,14.440993788819874,17.63975155279503
neuron_removal,0.2,44,1645,excitatory,0,0.20452751821181894,,0.0,0.12810559006211178
neuron_removal,0.2,44,1646,inhibitory,0,0.20218292829709708,0.17386823892593384,30.046583850931675,24.394409937888195
neuron_removal,0.2,44,1648,excitatory,0,0.3472423175082059,,0.0,0.11645962732919253
neuron_removal,0.2,44,1650,excitatory,0,0.07063583599992797,-59.65571975708008,0.07763975155279502,2.3330745341614905
neuron_removal,0.2,44,1655,inhibitory,0,0.3067160910579577,-0.13980603218078613,30.512422360248447,9.122670807453416
neuron_removal,0.2,44,1656,excitatory,0,0.11057904761398904,0.4422493577003479,0.5434782608695652,0.7841614906832297
neuron_removal,0.2,44,1659,excitatory,0,0.1763205755239851,-0.21745645999908447,0.3105590062111801,0.07375776397515527
neuron_removal,0.2,44,1660,excitatory,0,0.21513085983719,,0.0,0.0
neuron_removal,0.2,44,1667,excitatory,0,0.18009536368075757,,0.0,0.0
neuron_removal,0.2,44,1668,excitatory,0,0.22616529657724213,-1.1986923217773438,0.6987577639751552,2.635869565217391
neuron_removal,0.2,44,1675,excitatory,0,0.14821089977556856,0.2073846459388733,2.562111801242236,0.7298136645962733
neuron_removal,0.2,44,1676,excitatory,0,0.1700759690025677,,0.0,0.07763975155279502
neuron_removal,0.2,44,1678,excitatory,0,0.23283637910727883,0.5907683968544006,2.872670807453416,2.5815217391304346
neuron_removal,0.2,44,1680,inhibitory,0,0.15985845769357665,-0.5922174453735352,2.251552795031056,7.092391304347825
neuron_removal,0.2,44,1681,excitatory,0,0.15716712831984458,-0.013921499252319336,0.07763975155279502,0.0
neuron_removal,0.2,44,1683,excitatory,0,0.2058362722124872,,0.0,0.0
neuron_removal,0.2,44,1686,excitatory,0,0.21055108913989967,,0.0,0.0
neuron_removal,0.2,44,1688,excitatory,0,0.1958815811225199,,0.0,0.0
neuron_removal,0.2,44,1692,excitatory,0,0.3920051819483326,-1.3787519931793213,2.4068322981366457,6.537267080745341
neuron_removal,0.2,44,1694,inhibitory,0,0.1261334403610876,0.09078389406204224,50.69875776397515,31.35869565217391
neuron_removal,0.2,44,1696,excitatory,0,0.1267145414627176,0.15075242519378662,0.6987577639751552,0.29503105590062106
neuron_removal,0.2,44,1697,excitatory,0,0.19970722058719764,-0.10171175003051758,1.6304347826086956,2.9231366459627326
neuron_removal,0.2,44,1698,excitatory,0,0.1825491150867426,,0.0,0.0
neuron_removal,0.2,44,1702,excitatory,0,0.10699926725840933,0.9675660133361816,29.580745341614904,32.2166149068323
neuron_removal,0.2,44,1711,excitatory,0,0.14764989090634345,0.7699708938598633,2.4068322981366457,3.7228260869565215
neuron_removal,0.2,44,1712,excitatory,0,0.22743843496384483,0.487121045589447,0.5434782608695652,0.29503105590062106
neuron_removal,0.2,44,1713,excitatory,0,0.19494815808217447,0.9299205541610718,10.093167701863353,12.96583850931677
neuron_removal,0.2,44,1714,excitatory,0,0.19583375845522066,0.28033530712127686,0.7763975155279502,0.7996894409937888
neuron_removal,0.2,44,1717,excitatory,0,0.1973442713503896,0.792258620262146,2.251552795031056,2.5659937888198754
neuron_removal,0.2,44,1718,inhibitory,0,0.42888518418457333,0.11316204071044922,1.3198757763975155,4.36723602484472
neuron_removal,0.2,44,1721,excitatory,0,0.22269841736981605,-0.013942837715148926,0.07763975155279502,0.0
neuron_removal,0.2,44,1722,excitatory,0,0.15200632776298814,,0.0,0.0
neuron_removal,0.2,44,1723,excitatory,0,0.15512703192006957,,0.0,0.0
neuron_removal,0.2,44,1726,inhibitory,0,0.1751748724433511,-34.69767761230469,0.15527950310559005,3.350155279503105
neuron_removal,0.2,44,1728,excitatory,0,0.2854906766508235,0.5670288801193237,3.105590062111801,1.156832298136646
neuron_removal,0.2,44,1729,excitatory,0,0.07084527948587999,0.8699634075164795,22.82608695652174,22.600931677018632
neuron_removal,0.2,44,1732,inhibitory,0,0.08388534160605168,0.2867206931114197,45.807453416149066,16.168478260869563
neuron_removal,0.2,44,1735,excitatory,0,0.2251246500430811,,0.0,0.0
neuron_removal,0.2,44,1736,excitatory,0,0.13903866890075822,,0.0,0.0
neuron_removal,0.2,44,1737,excitatory,0,0.2738055675209993,0.9390373229980469,0.15527950310559005,0.12034161490683229
neuron_removal,0.2,44,1744,excitatory,0,0.2190426170002726,-0.013914823532104492,0.07763975155279502,0.0
neuron_removal,0.2,44,1750,inhibitory,0,0.20270322124300094,0.26099228858947754,36.49068322981366,57.55822981366459
neuron_removal,0.2,44,1754,excitatory,0,0.15444152153674331,,0.0,2.104037267080745
neuron_removal,0.2,44,1758,excitatory,0,0.15983007541656172,-2.78005313873291,0.3105590062111801,1.121894409937888
neuron_removal,0.2,44,1763,excitatory,0,0.21242711309659595,0.19158482551574707,1.0869565217391304,0.13975155279503104
neuron_removal,0.2,44,1764,excitatory,0,0.23724641374600644,,0.0,0.0
neuron_removal,0.2,44,1765,excitatory,0,0.18061692339136806,,0.0,0.07763975155279502
neuron_removal,0.2,44,1766,excitatory,0,0.1399219978935397,0.8187082409858704,4.425465838509316,3.8625776397515525
neuron_removal,0.2,44,1767,inhibitory,0,0.11876015245006082,-0.7188123464584351,0.2329192546583851,0.562888198757764
neuron_removal,0.2,44,1770,inhibitory,0,0.2022549831818432,0.843903660774231,4.736024844720497,3.975155279503105
neuron_removal,0.2,44,1774,inhibitory,0,0.20110934355712587,-0.026076436042785645,5.667701863354037,7.635869565217391
neuron_removal,0.2,44,1775,excitatory,0,0.13412757351518106,0.8180954456329346,1.5527950310559004,1.6886645962732918
neuron_removal,0.2,44,1776,excitatory,0,0.19939099218930859,0.7695115804672241,0.6987577639751552,0.78027950310559
neuron_removal,0.2,44,1778,excitatory,0,0.2800852943447071,-0.4748663902282715,7.763975155279502,0.07763975155279502
neuron_removal,0.2,44,1781,excitatory,0,0.11265599513051311,-0.10894811153411865,10.9472049689441,3.703416149068323
neuron_removal,0.2,44,1784,excitatory,0,0.14970440184245823,,0.0,0.0
neuron_removal,0.2,44,1786,excitatory,0,0.2555492091698945,-1.6324234008789062,0.9316770186335404,2.915372670807453
neuron_removal,0.2,44,1790,excitatory,0,0.11467222175157211,0.948509931564331,32.065217391304344,34.48757763975155
neuron_removal,0.2,44,1791,excitatory,0,0.14518218755235462,,0.0,0.0
neuron_removal,0.2,44,1801,inhibitory,0,0.23388863646332814,0.6544092893600464,52.09627329192546,50.10869565217391
neuron_removal,0.2,44,1804,excitatory,0,0.06500415135549799,0.9586591720581055,1.7080745341614907,1.7857142857142856
neuron_removal,0.2,44,1805,inhibitory,0,0.2160273189805654,0.5883105397224426,12.18944099378882,16.001552795031053
neuron_removal,0.2,44,1811,excitatory,0,0.3443572833096159,,0.0,0.0
neuron_removal,0.2,44,1815,excitatory,0,0.08064510937387845,0.3955256938934326,1.2422360248447204,0.39208074534161486
neuron_removal,0.2,44,1817,excitatory,0,0.19821540350278313,0.9449033141136169,1.7857142857142856,1.6886645962732918
neuron_removal,0.2,44,1818,excitatory,0,0.2257154965226106,-0.07380783557891846,0.3881987577639751,0.0
neuron_removal,0.2,44,1821,inhibitory,0,0.27362473550518657,-0.43753111362457275,1.0869565217391304,0.8540372670807452
neuron_removal,0.2,44,1825,excitatory,0,0.08362334535545442,-1.0272605419158936,0.07763975155279502,0.07763975155279502
neuron_removal,0.2,44,1826,excitatory,0,0.2872759403144506,-0.03415548801422119,0.4658385093167702,0.0
neuron_removal,0.2,44,1829,excitatory,0,0.2838493969684137,-0.07589006423950195,2.950310559006211,0.4852484472049689
neuron_removal,0.2,44,1832,inhibitory,0,0.12546126528259322,0.6376051306724548,15.6055900621118,18.198757763975152
neuron_removal,0.2,44,1833,excitatory,0,0.0939472564399167,,0.0,0.0
neuron_removal,0.2,44,1834,excitatory,0,0.11704956200737783,0.4858244061470032,0.15527950310559005,0.07763975155279502
neuron_removal,0.2,44,1835,excitatory,0,0.18245168009799154,0.14079099893569946,0.6211180124223602,1.0287267080745341
neuron_removal,0.2,44,1838,excitatory,0,0.143479016066775,-0.1592421531677246,4.580745341614906,0.8618012422360247
neuron_removal,0.2,44,1840,excitatory,0,0.26012005768476193,,0.0,0.0
neuron_removal,0.2,44,1842,excitatory,0,0.11149495884460345,-0.06325721740722656,0.5434782608695652,0.0
neuron_removal,0.2,44,1844,inhibitory,0,0.21806052206033824,,0.0,0.015527950310559004
neuron_removal,0.2,44,1845,excitatory,0,0.17418246951465863,-0.02765786647796631,0.3105590062111801,0.6211180124223602
neuron_removal,0.2,44,1856,excitatory,0,0.1510119837510719,-0.8088635206222534,0.6987577639751552,1.8090062111801242
neuron_removal,0.2,44,1861,excitatory,0,0.17533934212076596,-0.24004197120666504,1.0093167701863353,0.15527950310559005
neuron_removal,0.2,44,1863,excitatory,0,0.3080582782932533,,0.0,0.042701863354037264
neuron_removal,0.2,44,1864,excitatory,0,0.45865048777639894,-0.1981663703918457,13.975155279503104,0.7996894409937888
neuron_removal,0.2,44,1865,inhibitory,0,0.2212132459895439,-0.08371901512145996,9.394409937888199,0.702639751552795
neuron_removal,0.2,44,1867,excitatory,0,0.1301645097263095,,0.0,0.1591614906832298
neuron_removal,0.2,44,1868,excitatory,0,0.08630527905905719,,0.0,0.0
neuron_removal,0.2,44,1870,inhibitory,0,0.1432637438837076,0.17587947845458984,25.698757763975152,21.758540372670804
neuron_removal,0.2,44,1871,excitatory,0,0.2825829289852391,0.5593521595001221,2.795031055900621,3.5481366459627326
neuron_removal,0.2,44,1873,excitatory,0,0.22765603054506592,-0.12119519710540771,1.3198757763975155,0.0
neuron_removal,0.2,44,1878,excitatory,0,0.2695425684879673,,0.0,0.14751552795031053
neuron_removal,0.2,44,1882,excitatory,0,0.19341615982694807,0.6806668639183044,1.0093167701863353,1.436335403726708
neuron_removal,0.2,44,1883,excitatory,0,0.2805853464080326,,0.0,0.0
neuron_removal,0.2,44,1886,excitatory,0,0.1375623384713116,-0.4256606101989746,0.15527950310559005,0.12810559006211178
neuron_removal,0.2,44,1890,excitatory,0,0.15558198524165598,,0.0,0.4774844720496894
neuron_removal,0.2,44,1891,excitatory,0,0.1879953670623418,0.9059758186340332,13.354037267080745,13.88198757763975
neuron_removal,0.2,44,1893,excitatory,0,0.11995344778611905,0.8776618242263794,6.366459627329192,5.663819875776397
neuron_removal,0.2,44,1894,excitatory,0,0.17937172010292302,,0.0,0.07375776397515527
neuron_removal,0.2,44,1895,excitatory,0,0.22469515969109335,-1.796046495437622,0.3105590062111801,0.7104037267080745
neuron_removal,0.2,44,1896,excitatory,0,0.22397267799168455,0.702214241027832,1.8633540372670807,2.391304347826087
neuron_removal,0.2,44,1898,excitatory,0,0.14737064305796094,0.6308257579803467,3.7267080745341614,2.7562111801242235
neuron_removal,0.2,44,1902,excitatory,0,0.17879308784119685,,0.0,0.0
neuron_removal,0.2,44,1904,excitatory,0,0.2390637083850955,-3.162806987762451,21.11801242236025,62.62034161490683
neuron_removal,0.2,44,1906,excitatory,0,0.1726786141106164,-0.028040528297424316,0.15527950310559005,0.0
neuron_removal,0.2,44,1907,excitatory,0,0.1539557128090876,,0.0,0.07375776397515527
neuron_removal,0.2,44,1908,excitatory,0,0.1893819876140035,0.14204710721969604,0.3881987577639751,0.23291925465838506
neuron_removal,0.2,44,1910,excitatory,0,0.1997666446085215,-0.05444443225860596,0.07763975155279502,0.015527950310559004
neuron_removal,0.2,44,1916,excitatory,0,0.2251048012953175,,0.0,0.0
neuron_removal,0.2,44,1917,excitatory,0,0.13339959736907236,,0.0,0.0
neuron_removal,0.2,44,1926,excitatory,0,0.12818539346992716,0.6929982304573059,0.3881987577639751,0.1979813664596273
neuron_removal,0.2,44,1929,excitatory,0,0.1974210213966495,-0.14447426795959473,1.2422360248447204,0.08540372670807453
neuron_removal,0.2,44,1931,excitatory,0,0.1392878321394263,,0.0,0.0
neuron_removal,0.2,44,1932,excitatory,0,0.13173425015985274,-0.12000381946563721,0.6211180124223602,0.06599378881987578
neuron_removal,0.2,44,1937,excitatory,0,0.21324642484300843,0.576806366443634,2.4068322981366457,3.0279503105590058
neuron_removal,0.2,44,1941,excitatory,0,0.18868752279908668,0.6706594824790955,0.4658385093167702,0.47360248447204967
neuron_removal,0.2,44,1944,inhibitory,0,0.15611109018448988,-1.426781415939331,1.4751552795031055,5.178571428571428
neuron_removal,0.2,44,1947,inhibitory,0,0.16416072130403167,0.18594443798065186,3.3385093167701863,0.873447204968944
neuron_removal,0.2,44,1950,excitatory,0,0.25334767782483697,,0.0,0.03105590062111801
neuron_removal,0.2,44,1957,excitatory,0,0.21786539136974978,,0.0,0.0
neuron_removal,0.2,44,1960,inhibitory,0,0.12046240590380873,-0.6060421466827393,43.55590062111801,1.9604037267080743
neuron_removal,0.2,44,1962,excitatory,0,0.15044447155209767,-0.27532029151916504,1.3975155279503104,2.290372670807453
neuron_removal,0.2,44,1965,excitatory,0,0.2303702883387761,0.07824593782424927,0.7763975155279502,0.3881987577639751
neuron_removal,0.2,44,1967,excitatory,0,0.12294588552672155,-0.5842574834823608,0.07763975155279502,0.058229813664596265
neuron_removal,0.2,44,1971,excitatory,0,0.22309814390893637,0.418293833732605,3.881987577639751,1.9099378881987576
neuron_removal,0.2,44,1972,excitatory,0,0.10583178524527169,0.05988281965255737,0.4658385093167702,0.019409937888198756
neuron_removal,0.2,44,1978,excitatory,0,0.161497772573135,0.7974488735198975,6.832298136645963,6.8478260869565215
neuron_removal,0.2,44,1979,excitatory,0,0.26773869378730664,,0.0,0.0
neuron_removal,0.2,44,1990,excitatory,0,0.3466203956620781,,0.0,0.003881987577639751
neuron_removal,0.2,44,1992,excitatory,0,0.39992113042574523,-1.7799618244171143,0.15527950310559005,0.5434782608695652
neuron_removal,0.2,44,1996,excitatory,0,0.14678394769865682,0.9793151617050171,2.562111801242236,2.18167701863354
neuron_removal,0.2,44,2001,inhibitory,0,0.27081153456412843,-0.06781291961669922,7.763975155279502,1.9487577639751552
neuron_removal,0.2,44,2006,excitatory,0,0.24518549392610708,-0.028226017951965332,0.15527950310559005,0.0
neuron_removal,0.2,44,2007,excitatory,0,0.25794380007033507,,0.0,0.0
neuron_removal,0.2,44,2008,excitatory,0,0.2368013539931005,0.6440908908843994,2.872670807453416,3.090062111801242
neuron_removal,0.2,44,2010,excitatory,0,0.18317153735590178,-0.20405685901641846,0.15527950310559005,0.37267080745341613
neuron_removal,0.2,44,2011,excitatory,0,0.13450274622656128,,0.0,0.0
neuron_removal,0.2,44,2015,excitatory,0,0.19136759458520333,,0.0,0.0
neuron_removal,0.2,44,2016,excitatory,0,0.2774709622330519,-0.8713817596435547,25.93167701863354,0.5978260869565217
neuron_removal,0.2,44,2017,excitatory,0,0.42882432704250356,-16.20037078857422,82.06521739130434,0.795807453416149
neuron_removal,0.2,44,2018,excitatory,0,0.12152883645089418,0.8628569841384888,26.70807453416149,31.70031055900621
neuron_removal,0.2,44,2020,excitatory,0,0.09336575092390009,0.20526021718978882,0.4658385093167702,0.4386645962732919
neuron_removal,0.2,44,2021,excitatory,0,0.4065597566476596,,0.0,0.0
neuron_removal,0.2,44,2024,inhibitory,0,0.1282076351701503,,0.0,0.26785714285714285
neuron_removal,0.2,44,2031,excitatory,0,0.11965003472530825,-1.0248394012451172,0.07763975155279502,0.24068322981366458
neuron_removal,0.2,44,2033,excitatory,0,0.3030713408512726,,0.0,0.30667701863354035
neuron_removal,0.2,44,2034,inhibitory,0,0.11373469828222307,-6.508171558380127,5.279503105590062,14.965062111801242
neuron_removal,0.2,44,2035,inhibitory,0,0.15240532042133773,-0.0769420862197876,0.7763975155279502,0.0
neuron_removal,0.2,44,2040,excitatory,0,0.11759568860912632,-0.5698280334472656,0.3105590062111801,0.9045031055900621
neuron_removal,0.2,44,2043,excitatory,0,0.10238969013787277,-0.023644685745239258,0.2329192546583851,0.019409937888198756
neuron_removal,0.2,44,2044,excitatory,0,0.20866616338609403,-0.03579127788543701,0.2329192546583851,0.0
neuron_removal,0.2,44,2050,excitatory,0,0.1948742569213785,,0.0,0.0
neuron_removal,0.2,44,2055,inhibitory,0,0.2287419258629471,0.14632892608642578,3.493788819875776,0.8656832298136645
neuron_removal,0.2,44,2056,excitatory,0,0.11663468974136257,,0.0,0.0
neuron_removal,0.2,44,2058,excitatory,0,0.09674102986003712,0.14268428087234497,8.307453416149068,3.1754658385093166
neuron_removal,0.2,44,2059,excitatory,0,0.19835166440558516,,0.0,0.0
neuron_removal,0.2,44,2060,excitatory,0,0.2165141779474526,0.7065892219543457,4.114906832298137,2.80667701863354
neuron_removal,0.2,44,2061,excitatory,0,0.09128058007313887,-3.346860408782959,0.07763975155279502,0.3765527950310559
neuron_removal,0.2,44,2063,excitatory,0,0.15428664564081482,0.8986333012580872,11.102484472049689,10.869565217391303
neuron_removal,0.2,44,2065,excitatory,0,0.20991729918489768,-0.1605970859527588,1.3975155279503104,1.1917701863354035
neuron_removal,0.2,44,2066,excitatory,0,0.19672876054847005,-0.3788965940475464,0.8540372670807453,0.15527950310559005
neuron_removal,0.2,44,2067,excitatory,0,0.07879670275982369,-0.01391911506652832,0.07763975155279502,0.0
neuron_removal,0.2,44,2070,inhibitory,0,0.079182706625043,0.7981836199760437,89.75155279503105,102.65916149068322
neuron_removal,0.2,44,2071,inhibitory,0,0.07596907620676412,-0.4358222484588623,2.0186335403726705,5.562888198757763
neuron_removal,0.2,44,2072,excitatory,0,0.2674369148383726,,0.0,0.0
neuron_removal,0.2,44,2074,inhibitory,0,0.4185239722159976,0.47879230976104736,1.9409937888198756,1.9992236024844718
neuron_removal,0.2,44,2078,inhibitory,0,0.0498606126377472,0.6157934665679932,21.816770186335404,11.789596273291924
neuron_removal,0.2,44,2081,excitatory,0,0.23431910711174747,-0.05809950828552246,0.3105590062111801,0.0
neuron_removal,0.2,44,2082,excitatory,0,0.2373453829904186,-2.346696376800537,0.9316770186335404,2.7096273291925463
neuron_removal,0.2,44,2083,inhibitory,0,0.08735674405411849,,0.0,0.0
neuron_removal,0.2,44,2084,excitatory,0,0.283574574675801,-2.9750967025756836,48.21428571428571,0.0
neuron_removal,0.2,44,2085,inhibitory,0,0.26062853070267544,-0.18196141719818115,8.928571428571429,12.64751552795031
neuron_removal,0.2,44,2089,excitatory,0,0.23066501563606753,0.16322386264801025,2.4068322981366457,1.8517080745341614
neuron_removal,0.2,44,2093,excitatory,0,0.08846800390826726,,0.0,0.0
neuron_removal,0.2,44,2096,inhibitory,0,0.05660690205279031,0.5889670848846436,99.9223602484472,134.84860248447202
neuron_removal,0.2,44,2098,excitatory,0,0.31141884394981056,,0.0,0.07763975155279502
neuron_removal,0.2,44,2101,inhibitory,0,0.37175198234410073,-0.30909883975982666,2.251552795031056,4.390527950310559
neuron_removal,0.2,44,2108,inhibitory,0,0.160993245364873,-1.4131956100463867,3.3385093167701863,8.73835403726708
neuron_removal,0.2,44,2113,excitatory,0,0.09018481771754214,0.31385326385498047,0.9316770186335404,0.31444099378881984
neuron_removal,0.2,44,2114,excitatory,0,0.14559786536934138,,0.0,0.0
neuron_removal,0.2,44,2118,excitatory,0,0.3170775999188058,,0.0,0.0
neuron_removal,0.2,44,2120,excitatory,0,0.12291203942417964,,0.0,0.0
neuron_removal,0.2,44,2122,excitatory,0,0.3027145773364907,-0.05413985252380371,0.3881987577639751,0.0
neuron_removal,0.2,44,2125,excitatory,0,0.1369069581142219,,0.0,0.0
neuron_removal,0.2,44,2127,excitatory,0,0.24953617310979523,-0.013927817344665527,0.07763975155279502,0.0
neuron_removal,0.2,44,2128,excitatory,0,0.24291265662064127,0.9673274159431458,18.633540372670808,19.02562111801242
neuron_removal,0.2,44,2130,inhibitory,0,0.19959427648593342,-0.10212230682373047,1.1645962732919255,0.4192546583850931
neuron_removal,0.2,44,2132,excitatory,0,0.18374942038716774,0.8894156813621521,16.614906832298136,16.145186335403725
neuron_removal,0.2,44,2138,inhibitory,0,0.13484755552769,0.9347802996635437,162.5,143.361801242236
neuron_removal,0.2,44,2139,excitatory,0,0.09498933065875337,0.7270034551620483,4.891304347826087,5.128105590062112
neuron_removal,0.2,44,2140,excitatory,0,0.08472262520812257,,0.0,0.0
neuron_removal,0.2,44,2144,inhibitory,0,0.14838986545009025,,0.0,0.0
neuron_removal,0.2,44,2146,excitatory,0,0.17761111914904013,-4.49389123916626,22.127329192546583,76.30046583850931
neuron_removal,0.2,44,2149,inhibitory,0,0.08540832138231826,-5.152108669281006,123.99068322981365,14.17701863354037
neuron_removal,0.2,44,2150,excitatory,0,0.22877614358470777,,0.0,0.0
neuron_removal,0.2,44,2151,excitatory,0,0.09176163266122889,,0.0,0.0
neuron_removal,0.2,44,2152,excitatory,0,0.18531999949725939,0.6835232973098755,9.782608695652174,13.854813664596271
neuron_removal,0.2,44,2153,inhibitory,0,0.23683917812189373,,0.0,0.0
neuron_removal,0.2,44,2154,inhibitory,0,0.3488421175427644,,0.0,0.6211180124223602
neuron_removal,0.2,44,2156,inhibitory,0,0.2517110756821093,-0.1953660249710083,1.1645962732919255,0.2523291925465838
neuron_removal,0.2,44,2162,excitatory,0,0.1981897243065344,,0.0,0.0
neuron_removal,0.2,44,2168,excitatory,0,0.10337586143977445,0.34227466583251953,1.4751552795031055,2.4417701863354035
neuron_removal,0.2,44,2169,excitatory,0,0.06793810779324601,,0.0,0.0
neuron_removal,0.2,44,2170,excitatory,0,0.27438872675359505,,0.0,0.0
neuron_removal,0.2,44,2172,excitatory,0,0.25365506392041437,0.2807237505912781,0.5434782608695652,0.2911490683229813
neuron_removal,0.2,44,2173,excitatory,0,0.11964448909133109,0.3699225187301636,0.9316770186335404,0.36102484472049684
neuron_removal,0.2,44,2176,excitatory,0,0.08962332284847518,-6.691612243652344,0.15527950310559005,0.811335403726708
neuron_removal,0.2,44,2178,excitatory,0,0.16319791427789546,,0.0,0.0
neuron_removal,0.2,44,2184,excitatory,0,0.24297646564519906,,0.0,0.0
neuron_removal,0.2,44,2186,excitatory,0,0.16930331025826184,-0.013910889625549316,0.07763975155279502,0.0
neuron_removal,0.2,44,2187,excitatory,0,0.05294342232092174,0.9612275958061218,2.795031055900621,2.8610248447204967
neuron_removal,0.2,44,2188,excitatory,0,0.19904201872047103,,0.0,0.05046583850931677
neuron_removal,0.2,44,2193,excitatory,0,0.17204607634276226,,0.0,0.0
neuron_removal,0.2,44,2194,inhibitory,0,0.24522931963686814,-1.168334722518921,3.105590062111801,7.010869565217391
neuron_removal,0.2,44,2198,excitatory,0,0.22499517426659926,-0.42308270931243896,4.658385093167702,1.2732919254658384
neuron_removal,0.2,44,2199,excitatory,0,0.24680015944662498,0.05968928337097168,9.549689440993788,2.6902173913043477
neuron_removal,0.2,44,2203,excitatory,0,0.1920330350469091,-2.69245982170105,0.07763975155279502,0.3299689440993789
neuron_removal,0.2,44,2204,inhibitory,0,0.27029869432346193,-0.1918710470199585,0.9316770186335404,0.6987577639751552
neuron_removal,0.2,44,2206,excitatory,0,0.2109822962173935,,0.0,0.0
neuron_removal,0.2,44,2212,inhibitory,0,0.11417711083690399,0.29517602920532227,22.82608695652174,18.474378881987576
neuron_removal,0.2,44,2216,inhibitory,0,0.09834685979700956,0.0392192006111145,4.3478260869565215,11.094720496894409
neuron_removal,0.2,44,2218,excitatory,0,0.2509202452597717,0.8610485196113586,2.0186335403726705,2.0574534161490683
neuron_removal,0.2,44,2221,excitatory,0,0.352055065675083,-0.02823770046234131,0.15527950310559005,0.0
neuron_removal,0.2,44,2223,excitatory,0,0.18354414473689334,-0.10221052169799805,0.9316770186335404,0.0
neuron_removal,0.2,44,2224,excitatory,0,0.23761805419888268,,0.0,0.0
neuron_removal,0.2,44,2231,excitatory,0,0.19546019928955502,0.33424490690231323,0.5434782608695652,0.07375776397515527
neuron_removal,0.2,44,2234,excitatory,0,0.09439776410432031,,0.0,0.0
neuron_removal,0.2,44,2235,inhibitory,0,0.18616883587772376,-0.3006582260131836,3.571428571428571,8.792701863354036
neuron_removal,0.2,44,2238,excitatory,0,0.09889102971641114,0.21328413486480713,0.5434782608695652,0.38431677018633537
neuron_removal,0.2,44,2240,excitatory,0,0.21466248047063685,-5.895291805267334,0.15527950310559005,0.7569875776397514
neuron_removal,0.2,44,2243,excitatory,0,0.08691718064990676,-0.3992840051651001,0.9316770186335404,1.6653726708074532
neuron_removal,0.2,44,2245,excitatory,0,0.21258380632611187,,0.0,0.0
neuron_removal,0.2,44,2246,excitatory,0,0.19127069171660643,0.4623437523841858,0.3881987577639751,0.47360248447204967
neuron_removal,0.2,44,2247,excitatory,0,0.14076432955877774,-0.013930797576904297,0.07763975155279502,0.0
neuron_removal,0.2,44,2248,inhibitory,0,0.24547919424151807,,0.0,0.0
neuron_removal,0.2,44,2251,excitatory,0,0.20372809682249804,0.5024882555007935,3.105590062111801,1.4479813664596273
neuron_removal,0.2,44,2252,excitatory,0,0.25863399231760525,,0.0,0.0
neuron_removal,0.2,44,2255,excitatory,0,0.1632729485162555,-0.050079345703125,0.3881987577639751,0.7686335403726707
neuron_removal,0.2,44,2258,excitatory,0,0.17768237616991728,,0.0,0.0
neuron_removal,0.2,44,2262,inhibitory,0,0.0964272708640153,0.8183873891830444,20.031055900621116,20.76086956521739
neuron_removal,0.2,44,2263,excitatory,0,0.2619075837185109,-0.19290173053741455,0.3105590062111801,0.23291925465838506
neuron_removal,0.2,44,2266,inhibitory,0,0.2474028111864848,0.15652412176132202,0.07763975155279502,0.019409937888198756
neuron_removal,0.2,44,2267,excitatory,0,0.113528512726648,,0.0,0.0
neuron_removal,0.2,44,2269,inhibitory,0,0.29670031483506093,-0.09862267971038818,2.0186335403726705,0.0
neuron_removal,0.2,44,2276,excitatory,0,0.23634311757548612,-0.8293658494949341,9.472049689440993,0.0
neuron_removal,0.2,44,2277,excitatory,0,0.30081055380719796,0.667904257774353,0.6987577639751552,0.4697204968944099
neuron_removal,0.2,44,2278,excitatory,0,0.1309384278059406,,0.0,0.07763975155279502
neuron_removal,0.2,44,2283,excitatory,0,0.12138974177501473,,0.0,0.0
neuron_removal,0.2,44,2284,excitatory,0,0.11494337595457328,0.8577294945716858,10.559006211180124,7.663043478260869
neuron_removal,0.2,44,2287,excitatory,0,0.10318868920457294,0.21130973100662231,4.192546583850931,2.620341614906832
neuron_removal,0.2,44,2288,excitatory,0,0.3443663605962372,-0.9804989099502563,15.76086956521739,0.07763975155279502
neuron_removal,0.2,44,2289,excitatory,0,0.07518834107126304,0.4982872009277344,1.5527950310559004,0.6715838509316769
neuron_removal,0.2,44,2294,excitatory,0,0.17522678709665093,-0.02826380729675293,0.15527950310559005,0.0
neuron_removal,0.2,44,2300,excitatory,0,0.17222896434615226,-0.12166213989257812,1.0093167701863353,0.07763975155279502
neuron_removal,0.2,44,2305,excitatory,0,0.08096725429886774,,0.0,0.0
neuron_removal,0.2,44,2308,excitatory,0,0.1862425515495391,,0.0,0.09316770186335403
neuron_removal,0.2,44,2310,excitatory,0,0.1804533952715614,0.8500461578369141,11.41304347826087,12.94642857142857
